MUN_INFE,Nome,year_notif,IPA,IPA_class
110001,Alta Floresta D'Oeste,2011,0.742942051,Baixo
110002,Ariquemes,2011,7.2949656,Baixo
110003,Cabixi,2011,0.160745861,Baixo
110004,Cacoal,2011,0.17730721,Baixo
110005,Cerejeiras,2011,0.059035362,Baixo
110006,Colorado do Oeste,2011,0.054531574,Baixo
110007,Corumbiara,2011,0.11554015,Baixo
110008,Costa Marques,2011,14.26228339,Medio
110009,Espigão D'Oeste,2011,0.725063011,Baixo
110010,Guajará-Mirim,2011,23.37005771,Medio
110011,Jaru,2011,0.655320625,Baixo
110012,Ji-Paraná,2011,0.647563542,Baixo
110013,Machadinho D'Oeste,2011,88.26305853,Alto
110014,Nova Brasilândia D'Oeste,2011,0.955590203,Baixo
110015,Ouro Preto do Oeste,2011,0.344809294,Baixo
110018,Pimenta Bueno,2011,0.500279568,Baixo
110020,Porto Velho,2011,48.47016056,Medio
110025,Presidente Médici,2011,0.726975328,Baixo
110026,Rio Crespo,2011,67.84219964,Alto
110028,Rolim de Moura,2011,0.157174011,Baixo
110029,Santa Luzia D'Oeste,2011,0.115233925,Baixo
110030,Vilhena,2011,0.064154381,Baixo
110032,São Miguel do Guaporé,2011,4.342063166,Baixo
110033,Nova Mamoré,2011,39.27753532,Medio
110034,Alvorada D'Oeste,2011,2.22556391,Baixo
110037,Alto Alegre dos Parecis,2011,0.233918129,Baixo
110040,Alto Paraíso,2011,37.03279064,Medio
110045,Buritis,2011,13.64783124,Medio
110050,Novo Horizonte do Oeste,2011,0.099166997,Baixo
110060,Cacaulândia,2011,5.378209577,Baixo
110070,Campo Novo de Rondônia,2011,37.30992319,Medio
110080,Candeias do Jamari,2011,272.5211906,Alto
110090,Castanheiras,2011,1.134108307,Baixo
110092,Chupinguaia,2011,0.704638873,Baixo
110094,Cujubim,2011,103.5606518,Alto
110100,Governador Jorge Teixeira,2011,0.3894081,Baixo
110110,Itapuã do Oeste,2011,52.98850575,Alto
110130,Mirante da Serra,2011,0.254647313,Baixo
110140,Monte Negro,2011,11.96845959,Medio
110143,Nova União,2011,1.075702568,Baixo
110146,Pimenteiras do Oeste,2011,25.66333188,Medio
110147,Primavera de Rondônia,2011,1.732101617,Baixo
110148,São Felipe D'Oeste,2011,0.168378515,Baixo
110149,São Francisco do Guaporé,2011,1.16271954,Baixo
110150,Seringueiras,2011,2.838953889,Baixo
110155,Teixeirópolis,2011,0.206953642,Baixo
110160,Theobroma,2011,3.486618922,Baixo
110170,Urupá,2011,0.85749922,Baixo
110175,Vale do Anari,2011,20.29229313,Medio
110180,Vale do Paraíso,2011,0.61850569,Baixo
120001,Acrelândia,2011,5.008216605,Baixo
120005,Assis Brasil,2011,0.645994832,Baixo
120010,Brasiléia,2011,0.228969181,Baixo
120013,Bujari,2011,1.390659404,Baixo
120017,Capixaba,2011,0.660211268,Baixo
120020,Cruzeiro do Sul,2011,174.1228181,Alto
120025,Epitaciolândia,2011,0.064960374,Baixo
120030,Feijó,2011,0.153907717,Baixo
120032,Jordão,2011,1.038575668,Baixo
120033,Mâncio Lima,2011,370.9013759,Alto
120034,Manoel Urbano,2011,0.123380629,Baixo
120035,Marechal Thaumaturgo,2011,4.086358374,Baixo
120038,Plácido de Castro,2011,11.72346417,Medio
120039,Porto Walter,2011,8.149872989,Baixo
120040,Rio Branco,2011,0.435291952,Baixo
120042,Rodrigues Alves,2011,282.4973031,Alto
120045,Senador Guiomard,2011,1.863932898,Baixo
120050,Sena Madureira,2011,0.077501356,Baixo
120060,Tarauacá,2011,17.79693804,Medio
120080,Porto Acre,2011,7.625057517,Baixo
130002,Alvarães,2011,71.92526515,Alto
130006,Amaturá,2011,1.557147306,Baixo
130008,Anamã,2011,1.71510243,Baixo
130010,Anori,2011,0.179629962,Baixo
130014,Apuí,2011,11.56826367,Medio
130020,Atalaia do Norte,2011,187.713091,Alto
130030,Autazes,2011,15.76390798,Medio
130040,Barcelos,2011,94.09715502,Alto
130060,Benjamin Constant,2011,9.709305726,Baixo
130063,Beruri,2011,15.16300227,Medio
130068,Boa Vista do Ramos,2011,0.195758564,Baixo
130070,Boca do Acre,2011,7.991975668,Baixo
130080,Borba,2011,85.42089822,Alto
130083,Caapiranga,2011,11.84706516,Medio
130090,Canutama,2011,87.19208264,Alto
130100,Carauari,2011,18.03120786,Medio
130110,Careiro,2011,30.1823011,Medio
130115,Careiro da Várzea,2011,4.173144587,Baixo
130120,Coari,2011,34.11789265,Medio
130130,Codajás,2011,2.495347657,Baixo
130140,Eirunepé,2011,135.2030948,Alto
130150,Envira,2011,5.22993688,Baixo
130160,Fonte Boa,2011,5.388727131,Baixo
130165,Guajará,2011,85.70019029,Alto
130170,Humaitá,2011,50.17182131,Alto
130180,Ipixuna,2011,31.13657235,Medio
130185,Iranduba,2011,19.96422874,Medio
130190,Itacoatiara,2011,4.421962033,Baixo
130195,Itamarati,2011,28.08988764,Medio
130200,Itapiranga,2011,1.690617075,Baixo
130210,Japurá,2011,6.22631294,Baixo
130220,Juruá,2011,25.07639763,Medio
130230,Jutaí,2011,47.23064205,Medio
130240,Lábrea,2011,60.30281708,Alto
130250,Manacapuru,2011,2.79978624,Baixo
130255,Manaquiri,2011,5.429250085,Baixo
130260,Manaus,2011,9.202018747,Baixo
130270,Manicoré,2011,37.33204771,Medio
130280,Maraã,2011,3.359334966,Baixo
130290,Maués,2011,7.503808324,Baixo
130300,Nhamundá,2011,1.026860509,Baixo
130310,Nova Olinda do Norte,2011,1.152663934,Baixo
130320,Novo Airão,2011,21.57083306,Medio
130330,Novo Aripuanã,2011,42.78369445,Medio
130340,Parintins,2011,0.233131933,Baixo
130350,Pauini,2011,12.82262042,Medio
130353,Presidente Figueiredo,2011,26.60603022,Medio
130356,Rio Preto da Eva,2011,61.64591558,Alto
130360,Santa Isabel do Rio Negro,2011,63.4844359,Alto
130370,Santo Antônio do Içá,2011,12.0701527,Medio
130380,São Gabriel da Cachoeira,2011,149.9207936,Alto
130390,São Paulo de Olivença,2011,23.51840299,Medio
130395,São Sebastião do Uatumã,2011,18.12716342,Medio
130400,Silves,2011,2.825191289,Baixo
130406,Tabatinga,2011,25.94896392,Medio
130410,Tapauá,2011,72.62631871,Alto
130420,Tefé,2011,37.63291573,Medio
130423,Tonantins,2011,0.290697674,Baixo
130426,Uarini,2011,64.15910793,Alto
130430,Urucará,2011,1.941633325,Baixo
130440,Urucurituba,2011,0.054749521,Baixo
140002,Amajari,2011,158.4518004,Alto
140005,Alto Alegre,2011,88.08226725,Alto
140010,Boa Vista,2011,1.231336482,Baixo
140015,Bonfim,2011,77.52078063,Alto
140017,Cantá,2011,260.6903298,Alto
140020,Caracaraí,2011,109.1696056,Alto
140023,Caroebe,2011,4.096385542,Baixo
140028,Iracema,2011,42.01400467,Medio
140030,Mucajaí,2011,52.63856621,Alto
140040,Normandia,2011,14.30755789,Medio
140045,Pacaraima,2011,10.74967284,Medio
140047,Rorainópolis,2011,53.53111899,Alto
140050,São João da Baliza,2011,26.81936793,Medio
140060,São Luiz,2011,7.433318758,Baixo
140070,Uiramutã,2011,35.11022979,Medio
150010,Abaetetuba,2011,0.063031831,Baixo
150013,Abel Figueiredo,2011,0.584453536,Baixo
150020,Acará,2011,0.260804769,Baixo
150030,Afuá,2011,30.25347506,Medio
150034,Água Azul do Norte,2011,0.079095151,Baixo
150040,Alenquer,2011,30.46939854,Medio
150050,Almeirim,2011,21.88281529,Medio
150060,Altamira,2011,16.32981258,Medio
150070,Anajás,2011,875.5048705,Alto
150080,Ananindeua,2011,0.048117255,Baixo
150085,Anapu,2011,176.2314235,Alto
150090,Augusto Corrêa,2011,0.73042462,Baixo
150095,Aurora do Pará,2011,3.435537495,Baixo
150100,Aveiro,2011,0.818897638,Baixo
150110,Bagre,2011,231.4559325,Alto
150120,Baião,2011,16.51265358,Medio
150125,Bannach,2011,11.45374449,Medio
150130,Barcarena,2011,0.116881599,Baixo
150140,Belém,2011,0.042794296,Baixo
150145,Belterra,2011,0.486292627,Baixo
150150,Benevides,2011,0.170170927,Baixo
150157,Bom Jesus do Tocantins,2011,12.47817935,Medio
150160,Bonito,2011,0.071823601,Baixo
150170,Bragança,2011,0.244072524,Baixo
150172,Brasil Novo,2011,6.292134831,Baixo
150175,Brejo Grande do Araguaia,2011,0.410621407,Baixo
150178,Breu Branco,2011,14.69499556,Medio
150180,Breves,2011,40.9868386,Medio
150190,Bujaru,2011,0.076766591,Baixo
150195,Cachoeira do Piriá,2011,29.78194058,Medio
150200,Cachoeira do Arari,2011,0.865343012,Baixo
150210,Cametá,2011,145.8392768,Alto
150215,Canaã dos Carajás,2011,0.143220309,Baixo
150220,Capanema,2011,0.06236358,Baixo
150230,Capitão Poço,2011,0.288145686,Baixo
150240,Castanhal,2011,0.011356152,Baixo
150250,Chaves,2011,41.57662313,Medio
150260,Colares,2011,0.87420229,Baixo
150275,Concórdia do Pará,2011,0.139014388,Baixo
150276,Cumaru do Norte,2011,12.67227824,Medio
150277,Curionópolis,2011,0.604495246,Baixo
150280,Curralinho,2011,205.7937269,Alto
150285,Curuá,2011,2.242332025,Baixo
150290,Curuçá,2011,1.832813082,Baixo
150293,Dom Eliseu,2011,0.344669118,Baixo
150295,Eldorado do Carajás,2011,0.250359892,Baixo
150300,Faro,2011,6.969508401,Baixo
150304,Floresta do Araguaia,2011,0.055444666,Baixo
150307,Garrafão do Norte,2011,0.637526398,Baixo
150309,Goianésia do Pará,2011,150.5591183,Alto
150310,Gurupá,2011,1.287262873,Baixo
150320,Igarapé-Açu,2011,0.138293459,Baixo
150330,Igarapé-Miri,2011,0.837635475,Baixo
150345,Ipixuna do Pará,2011,25.76990885,Medio
150350,Irituia,2011,1.336345413,Baixo
150360,Itaituba,2011,152.4297879,Alto
150370,Itupiranga,2011,11.29701408,Medio
150375,Jacareacanga,2011,445.2647121,Alto
150380,Jacundá,2011,1.820237206,Baixo
150400,Limoeiro do Ajuru,2011,21.89465409,Medio
150405,Mãe do Rio,2011,0.035587189,Baixo
150410,Magalhães Barata,2011,19.63672067,Medio
150420,Marabá,2011,2.911506946,Baixo
150430,Maracanã,2011,11.25254941,Medio
150440,Marapanim,2011,20,Medio
150442,Marituba,2011,0.523267354,Baixo
150445,Medicilândia,2011,11.69695879,Medio
150450,Melgaço,2011,30.96110934,Medio
150460,Mocajuba,2011,27.19888264,Medio
150470,Moju,2011,22.26303467,Medio
150480,Monte Alegre,2011,0.629089079,Baixo
150490,Muaná,2011,15.05376344,Medio
150495,Nova Esperança do Piriá,2011,7.800157978,Baixo
150497,Nova Ipixuna,2011,6.999125109,Baixo
150503,Novo Progresso,2011,75.38388098,Alto
150506,Novo Repartimento,2011,11.4615433,Medio
150510,Óbidos,2011,4.258153051,Baixo
150520,Oeiras do Pará,2011,598.9656956,Alto
150530,Oriximiná,2011,1.126672404,Baixo
150540,Ourém,2011,0.060760724,Baixo
150543,Ourilândia do Norte,2011,0.143035938,Baixo
150548,Pacajá,2011,137.0282383,Alto
150549,Palestina do Pará,2011,0.803212851,Baixo
150550,Paragominas,2011,6.796702192,Baixo
150553,Parauapebas,2011,0.343258711,Baixo
150563,Piçarra,2011,0.078746358,Baixo
150565,Placas,2011,6.547041707,Baixo
150570,Ponta de Pedras,2011,14.23192771,Medio
150580,Portel,2011,47.12995475,Medio
150590,Porto de Moz,2011,51.01277477,Alto
150600,Prainha,2011,25.80359273,Medio
150610,Primavera,2011,0.193967607,Baixo
150611,Quatipuru,2011,0.079827572,Baixo
150613,Redenção,2011,0.013071725,Baixo
150616,Rio Maria,2011,0.05645571,Baixo
150618,Rondon do Pará,2011,3.031004652,Baixo
150619,Rurópolis,2011,0.26652452,Baixo
150620,Salinópolis,2011,0.503631448,Baixo
150630,Salvaterra,2011,0.194439043,Baixo
150635,Santa Bárbara do Pará,2011,0.34121929,Baixo
150640,Santa Cruz do Arari,2011,73.40654094,Alto
150650,Santa Izabel do Pará,2011,0.065883748,Baixo
150658,Santa Maria das Barreiras,2011,0.056541898,Baixo
150660,Santa Maria do Pará,2011,0.474260585,Baixo
150670,Santana do Araguaia,2011,0.017221486,Baixo
150680,Santarém,2011,0.84163749,Baixo
150690,Santarém Novo,2011,0.968366688,Baixo
150700,Santo Antônio do Tauá,2011,0.14706423,Baixo
150710,São Caetano de Odivelas,2011,13.12459537,Medio
150715,São Domingos do Araguaia,2011,0.898587933,Baixo
150720,São Domingos do Capim,2011,0.532729573,Baixo
150730,São Félix do Xingu,2011,1.619746275,Baixo
150745,São Geraldo do Araguaia,2011,0.11797554,Baixo
150746,São João da Ponta,2011,1.305970149,Baixo
150747,São João de Pirabas,2011,0.670177118,Baixo
150750,São João do Araguaia,2011,20.03780718,Medio
150760,São Miguel do Guamá,2011,0.095510984,Baixo
150770,São Sebastião da Boa Vista,2011,65.60260866,Alto
150780,Senador José Porfírio,2011,117.1339564,Alto
150790,Soure,2011,0.043038519,Baixo
150795,Tailândia,2011,1.953077614,Baixo
150796,Terra Alta,2011,0.096006144,Baixo
150800,Tomé-Açu,2011,4.071433564,Baixo
150803,Tracuateua,2011,0.03594924,Baixo
150805,Trairão,2011,10.06259872,Medio
150808,Tucumã,2011,0.029125648,Baixo
150810,Tucuruí,2011,11.2617394,Medio
150812,Ulianópolis,2011,0.243416685,Baixo
150815,Uruará,2011,7.037847982,Baixo
150820,Vigia,2011,0.22688833,Baixo
150830,Viseu,2011,9.151676349,Baixo
150835,Vitória do Xingu,2011,14.25736753,Medio
150840,Xinguara,2011,0.048799532,Baixo
160005,Serra do Navio,2011,211.2455197,Alto
160010,Amapá,2011,4.544338,Baixo
160015,Pedra Branca do Amapari,2011,141.8703507,Alto
160020,Calçoene,2011,166.1035422,Alto
160021,Cutias,2011,12.90322581,Medio
160023,Ferreira Gomes,2011,50.71978574,Alto
160025,Itaubal,2011,3.88927019,Baixo
160027,Laranjal do Jari,2011,12.10191083,Medio
160030,Macapá,2011,4.358476057,Baixo
160040,Mazagão,2011,124.3398393,Alto
160050,Oiapoque,2011,242.948566,Alto
160053,Porto Grande,2011,169.8353814,Alto
160055,Pracuúba,2011,15.34919417,Medio
160060,Santana,2011,18.62707926,Medio
160070,Tartarugalzinho,2011,31.43055235,Medio
160080,Vitória do Jari,2011,1.571709234,Baixo
170220,Araguatins,2011,0.252063772,Baixo
172210,Xambioá,2011,0.174352716,Baixo
210005,Açailândia,2011,0.028502209,Baixo
210020,Alcântara,2011,4.266369876,Baixo
210040,Altamira do Maranhão,2011,0.267260579,Baixo
210047,Alto Alegre do Pindaré,2011,0.257028112,Baixo
210055,Amapá do Maranhão,2011,16.13398894,Medio
210080,Anapurus,2011,0.07,Baixo
210083,Apicum-Açu,2011,0.852123755,Baixo
210087,Araguanã,2011,1.564129301,Baixo
210095,Arame,2011,0.062823936,Baixo
210100,Arari,2011,0.174513979,Baixo
210110,Axixá,2011,0.086918731,Baixo
210120,Bacabal,2011,0.258410774,Baixo
210177,Bela Vista do Maranhão,2011,0.082007545,Baixo
210180,Benedito Leite,2011,1.641437169,Baixo
210190,Bequimão,2011,0.096501809,Baixo
210197,Boa Vista do Gurupi,2011,18.00146951,Medio
210200,Bom Jardim,2011,0.253800665,Baixo
210203,Bom Jesus das Selvas,2011,0.238305985,Baixo
210215,Brejo de Areia,2011,0.759734093,Baixo
210232,Buriticupu,2011,0.045231131,Baixo
210237,Cachoeira Grande,2011,0.469043152,Baixo
210260,Cândido Mendes,2011,7.980678358,Baixo
210290,Carutapera,2011,0.718584389,Baixo
210300,Caxias,2011,0.04,Baixo
210310,Cedral,2011,11.51315789,Medio
210312,Central do Maranhão,2011,0.249812641,Baixo
210315,Centro do Guilherme,2011,0.687757909,Baixo
210317,Centro Novo do Maranhão,2011,9.294724478,Baixo
210350,Colinas,2011,0.025388443,Baixo
210355,Conceição do Lago-Açu,2011,1.494768311,Baixo
210360,Coroatá,2011,0.064319022,Baixo
210380,Dom Pedro,2011,0.087962352,Baixo
210420,Fortuna,2011,0.792759464,Baixo
210430,Godofredo Viana,2011,0.380119738,Baixo
210440,Gonçalves Dias,2011,1.313235126,Baixo
210450,Governador Archer,2011,0.19436346,Baixo
210460,Governador Eugênio Barros,2011,0.062127237,Baixo
210462,Governador Luiz Rocha,2011,0.405350628,Baixo
210467,Governador Nunes Freire,2011,5.638356596,Baixo
210480,Grajaú,2011,0.079110169,Baixo
210490,Guimarães,2011,28.57380181,Medio
210500,Humberto de Campos,2011,0.04,Baixo
210510,Icatu,2011,0.157319279,Baixo
210535,Itaipava do Grajaú,2011,0.081056983,Baixo
210542,Itinga do Maranhão,2011,0.240028803,Baixo
210560,Joselândia,2011,0.383975426,Baixo
210565,Junco do Maranhão,2011,3.073770492,Baixo
210570,Lago da Pedra,2011,0.085651271,Baixo
210596,Lagoa Grande do Maranhão,2011,0.15529156,Baixo
210632,Maracaçumé,2011,1.124399468,Baixo
210637,Maranhãozinho,2011,0.495820938,Baixo
210650,Matinha,2011,0.090542804,Baixo
210680,Mirinzal,2011,0.279485746,Baixo
210690,Monção,2011,0.031097428,Baixo
210710,Morros,2011,0.05546927,Baixo
210735,Nova Olinda do Maranhão,2011,0.360806144,Baixo
210740,Olho d'Água das Cunhãs,2011,0.106888996,Baixo
210745,Olinda Nova do Maranhão,2011,0.223613596,Baixo
210750,Paço do Lumiar,2011,0.018559074,Baixo
210770,Paraibano,2011,0.147958177,Baixo
210780,Parnarama,2011,0.06,Baixo
210800,Pastos Bons,2011,0.10948106,Baixo
210825,Pedro do Rosário,2011,0.432919174,Baixo
210840,Peri Mirim,2011,0.216700376,Baixo
210845,Peritoró,2011,0.09303191,Baixo
210860,Pinheiro,2011,0.532481363,Baixo
210870,Pio XII,2011,0.045745654,Baixo
210880,Pirapemas,2011,0.056963828,Baixo
210890,Poção de Pedras,2011,0.051041241,Baixo
210910,Presidente Dutra,2011,0.088583767,Baixo
210920,Presidente Juscelino,2011,0.255929022,Baixo
210923,Presidente Médici,2011,2.008963066,Baixo
210927,Presidente Sarney,2011,13.88410786,Medio
210930,Presidente Vargas,2011,0.092225399,Baixo
210945,Raposa,2011,0.073972704,Baixo
210955,Ribamar Fiquene,2011,0.135464644,Baixo
210960,Rosário,2011,0.049962528,Baixo
210975,Santa Filomena do Maranhão,2011,0.139762404,Baixo
210980,Santa Helena,2011,10.71859903,Medio
210990,Santa Inês,2011,0.205075622,Baixo
211000,Santa Luzia,2011,0.107381109,Baixo
211003,Santa Luzia do Paruá,2011,2.276408528,Baixo
211030,Santo Antônio dos Lopes,2011,0.06997411,Baixo
211120,São José de Ribamar,2011,0.036271748,Baixo
211125,São José dos Basílios,2011,0.133315558,Baixo
211130,São Luís,2011,0.018492744,Baixo
211140,São Luís Gonzaga do Maranhão,2011,0.050120289,Baixo
211153,São Pedro da Água Branca,2011,0.247667795,Baixo
211172,Satubinha,2011,0.406471019,Baixo
211176,Senador La Rocque,2011,0.481099656,Baixo
211190,Sucupira do Norte,2011,0.19138756,Baixo
211210,Timbiras,2011,0.142247511,Baixo
211227,Tufilândia,2011,0.711237553,Baixo
211240,Turiaçu,2011,3.691117881,Baixo
211245,Turilândia,2011,3.608712463,Baixo
211250,Tutóia,2011,0.07,Baixo
211290,Vitória do Mearim,2011,0.987072534,Baixo
211300,Vitorino Freire,2011,0.031561672,Baixo
211400,Zé Doca,2011,1.646808098,Baixo
510020,Água Boa,2011,1.21922626,Baixo
510025,Alta Floresta,2011,0.182437363,Baixo
510080,Apiacás,2011,15.26454723,Medio
510130,Arenápolis,2011,0.09786651,Baixo
510140,Aripuanã,2011,10.89129749,Medio
510170,Barra do Bugres,2011,0.031119686,Baixo
510190,Brasnorte,2011,1.01374897,Baixo
510250,Cáceres,2011,0.022617271,Baixo
510263,Campo Novo do Parecis,2011,0.035285815,Baixo
510285,Castanheira,2011,0.483968542,Baixo
510320,Colíder,2011,0.1937046,Baixo
510325,Colniza,2011,48.59501738,Medio
510330,Comodoro,2011,0.325750584,Baixo
510340,Cuiabá,2011,0.01617835,Baixo
510370,Feliz Natal,2011,0.177730383,Baixo
510410,Guarantã do Norte,2011,0.184473482,Baixo
510420,Guiratinga,2011,0.071235219,Baixo
510454,Itanhangá,2011,0.36900369,Baixo
510510,Juara,2011,0.182105135,Baixo
510515,Juína,2011,0.457421667,Baixo
510517,Juruena,2011,0.514094765,Baixo
510520,Juscimeira,2011,0.087858021,Baixo
510525,Lucas do Rio Verde,2011,0.084084842,Baixo
510560,Matupá,2011,0.27785496,Baixo
510562,Mirassol d'Oeste,2011,0.078446754,Baixo
510615,Nova Bandeirantes,2011,9.496834389,Baixo
510618,Nova Lacerda,2011,1.082251082,Baixo
510622,Nova Mutum,2011,0.060543682,Baixo
510626,Novo Mundo,2011,0.532481363,Baixo
510629,Paranaíta,2011,0.559805934,Baixo
510642,Peixoto de Azevedo,2011,0.224574912,Baixo
510650,Poconé,2011,0.156951376,Baixo
510675,Pontes e Lacerda,2011,0.02395726,Baixo
510706,Querência,2011,0.593647967,Baixo
510718,Ribeirão Cascalheira,2011,0.333259276,Baixo
510719,Ribeirãozinho,2011,0.451263538,Baixo
510726,Santo Afonso,2011,0.333222259,Baixo
510735,São José do Xingu,2011,0.189897455,Baixo
510757,Rondolândia,2011,10.44529962,Medio
510760,Rondonópolis,2011,0.025131943,Baixo
510787,Sapezal,2011,0.158898305,Baixo
510790,Sinop,2011,0.336166325,Baixo
510792,Sorriso,2011,0.043545156,Baixo
510795,Tangará da Serra,2011,0.011720719,Baixo
510805,Terra Nova do Norte,2011,0.360133249,Baixo
510820,Torixoréu,2011,0.249190132,Baixo
510830,União do Sul,2011,0.268312316,Baixo
510840,Várzea Grande,2011,0.015658703,Baixo
510850,Vera,2011,0.096842921,Baixo
510880,Nova Guarita,2011,5.94627845,Baixo
210405,Estreito,2011,0.027154728,Baixo
210660,Matões,2011,0.031941738,Baixo
211150,São Mateus do Maranhão,2011,0.076107362,Baixo
510337,Cotriguaçu,2011,0.064703979,Baixo
110001,Alta Floresta D'Oeste,2012,1.620341518,Baixo
110002,Ariquemes,2012,2.835671235,Baixo
110004,Cacoal,2012,0.201689147,Baixo
110005,Cerejeiras,2012,0.059340138,Baixo
110006,Colorado do Oeste,2012,0.055269994,Baixo
110007,Corumbiara,2012,0.117233294,Baixo
110008,Costa Marques,2012,16.57958899,Medio
110009,Espigão D'Oeste,2012,0.582411182,Baixo
110010,Guajará-Mirim,2012,17.03710725,Medio
110011,Jaru,2012,0.463633729,Baixo
110012,Ji-Paraná,2012,0.338718965,Baixo
110013,Machadinho D'Oeste,2012,53.91476098,Alto
110014,Nova Brasilândia D'Oeste,2012,0.100547987,Baixo
110015,Ouro Preto do Oeste,2012,0.560268929,Baixo
110018,Pimenta Bueno,2012,0.439431668,Baixo
110020,Porto Velho,2012,44.82709549,Medio
110025,Presidente Médici,2012,0.138191533,Baixo
110026,Rio Crespo,2012,33.78778897,Medio
110028,Rolim de Moura,2012,0.117320402,Baixo
110029,Santa Luzia D'Oeste,2012,0.235960359,Baixo
110030,Vilhena,2012,0.175844051,Baixo
110032,São Miguel do Guaporé,2012,1.003329229,Baixo
110033,Nova Mamoré,2012,23.35680256,Medio
110034,Alvorada D'Oeste,2012,2.072665204,Baixo
110037,Alto Alegre dos Parecis,2012,0.545468713,Baixo
110040,Alto Paraíso,2012,8.792695299,Baixo
110045,Buritis,2012,6.287989939,Baixo
110050,Novo Horizonte do Oeste,2012,0.201349039,Baixo
110060,Cacaulândia,2012,2.07218097,Baixo
110070,Campo Novo de Rondônia,2012,30.27944267,Medio
110080,Candeias do Jamari,2012,176.1677972,Alto
110090,Castanheiras,2012,0.574877838,Baixo
110092,Chupinguaia,2012,0.114665749,Baixo
110094,Cujubim,2012,38.52392539,Medio
110100,Governador Jorge Teixeira,2012,0.896414343,Baixo
110110,Itapuã do Oeste,2012,39.41109853,Medio
110130,Mirante da Serra,2012,0.855724799,Baixo
110140,Monte Negro,2012,11.10878223,Medio
110146,Pimenteiras do Oeste,2012,8.760402979,Baixo
110147,Primavera de Rondônia,2012,0.29359953,Baixo
110149,São Francisco do Guaporé,2012,1.442654484,Baixo
110150,Seringueiras,2012,1.204922971,Baixo
110155,Teixeirópolis,2012,0.418585182,Baixo
110160,Theobroma,2012,1.513002364,Baixo
110170,Urupá,2012,0.15764168,Baixo
110175,Vale do Anari,2012,21.48863282,Medio
110180,Vale do Paraíso,2012,0.502449441,Baixo
120001,Acrelândia,2012,5.918069326,Baixo
120005,Assis Brasil,2012,4.438807863,Baixo
120010,Brasiléia,2012,0.179686447,Baixo
120013,Bujari,2012,0.455477112,Baixo
120017,Capixaba,2012,1.174210077,Baixo
120020,Cruzeiro do Sul,2012,222.9293777,Alto
120030,Feijó,2012,0.491400491,Baixo
120032,Jordão,2012,6.233690925,Baixo
120033,Mâncio Lima,2012,355.8212712,Alto
120034,Manoel Urbano,2012,0.243190661,Baixo
120035,Marechal Thaumaturgo,2012,5.75282682,Baixo
120038,Plácido de Castro,2012,3.980212657,Baixo
120039,Porto Walter,2012,42.63206673,Medio
120040,Rio Branco,2012,0.597093761,Baixo
120042,Rodrigues Alves,2012,271.0353866,Alto
120043,Santa Rosa do Purus,2012,0.592768228,Baixo
120045,Senador Guiomard,2012,5.925782009,Baixo
120050,Sena Madureira,2012,0.101610527,Baixo
120060,Tarauacá,2012,30.27500476,Medio
120070,Xapuri,2012,0.721197187,Baixo
120080,Porto Acre,2012,11.84498519,Medio
130002,Alvarães,2012,143.661776,Alto
130006,Amaturá,2012,8.678782928,Baixo
130008,Anamã,2012,0.185770017,Baixo
130010,Anori,2012,0.585754452,Baixo
130014,Apuí,2012,11.69967262,Medio
130020,Atalaia do Norte,2012,388.344637,Alto
130030,Autazes,2012,20.62319885,Medio
130040,Barcelos,2012,101.4336365,Alto
130060,Benjamin Constant,2012,53.53361946,Alto
130063,Beruri,2012,10.64488179,Medio
130068,Boa Vista do Ramos,2012,0.191583115,Baixo
130070,Boca do Acre,2012,10.36219563,Medio
130080,Borba,2012,23.02402628,Medio
130083,Caapiranga,2012,29.72662125,Medio
130090,Canutama,2012,73.43057343,Alto
130100,Carauari,2012,93.76195943,Alto
130110,Careiro,2012,14.50010442,Medio
130115,Careiro da Várzea,2012,8.581625697,Baixo
130120,Coari,2012,43.67117263,Medio
130130,Codajás,2012,14.2103295,Medio
130140,Eirunepé,2012,321.9614845,Alto
130150,Envira,2012,16.19098269,Medio
130160,Fonte Boa,2012,18.4067592,Medio
130160,Fonte Boa,2012,18.4067592,Medio
130165,Guajará,2012,151.708808,Alto
130170,Humaitá,2012,17.0605388,Medio
130180,Ipixuna,2012,184.3563512,Alto
130185,Iranduba,2012,69.01566262,Alto
130190,Itacoatiara,2012,3.604149825,Baixo
130195,Itamarati,2012,115.7459602,Alto
130200,Itapiranga,2012,0.958313368,Baixo
130210,Japurá,2012,85.79484425,Alto
130220,Juruá,2012,101.145205,Alto
130230,Jutaí,2012,50.019133,Alto
130240,Lábrea,2012,112.1418687,Alto
130250,Manacapuru,2012,4.805426223,Baixo
130255,Manaquiri,2012,6.125385406,Baixo
130260,Manaus,2012,5.984408955,Baixo
130270,Manicoré,2012,12.15554131,Medio
130280,Maraã,2012,23.69856786,Medio
130290,Maués,2012,11.15035411,Medio
130300,Nhamundá,2012,0.106837607,Baixo
130310,Nova Olinda do Norte,2012,0.44095877,Baixo
130320,Novo Airão,2012,28.27813287,Medio
130330,Novo Aripuanã,2012,7.283090564,Baixo
130340,Parintins,2012,0.163732327,Baixo
130350,Pauini,2012,51.2302908,Alto
130353,Presidente Figueiredo,2012,25.72246266,Medio
130356,Rio Preto da Eva,2012,47.46177824,Medio
130360,Santa Isabel do Rio Negro,2012,18.29774,Medio
130370,Santo Antônio do Içá,2012,67.25592607,Alto
