MUNIAT;SEXO;POP_TOTAL;IMIGRANTE;EMIGRANTE;MIGRANTE;SALDO;IEM;TX_IMIG;TX_EMIG;TX_MIG
BABAÇULÂNDIA;Masc;5540,00000000002;847,334196714658;831,556282018429;1678,89047873309;15,7779146962297;0,00939782248818035;0,0150100411916683;0,0152948410959324;0,0303048822876007
BACABAL;Fem;52257,0000000001;5832,2739189089;11562,8630608161;17395,1369797251;-5730,58914190724;-0,329436275700878;0,0221269170844406;0,0111607515144553;0,0332876685988959
BACABAL;Masc;47757,0000000001;4930,35406407749;11076,807926892;16007,1619909694;-6146,45386281446;-0,38398148692954;0,0231941033291286;0,0103238353834568;0,0335179387125854
BACABEIRA;Fem;7415,00000000003;1257,79191559122;638,591474038171;1896,38338962939;619,200441553051;0,326516486560273;0,00861215743814118;0,0169628039863954;0,0255749614245365
BACABEIRA;Masc;7510,00000000003;1070,441762044;569,719010294638;1640,16077233864;500,722751749359;0,3052888230191;0,00758613861910301;0,0142535520911317;0,0218396907102348
BACURI;Fem;8117,00000000001;977,671180521206;1784,73838758792;2762,40956810912;-807,067207066711;-0,292160589213116;0,0219876603127746;0,01204473549983;0,0340323958126046
BACURI;Masc;8487,00000000003;924,761847150984;1546,49472731675;2471,25657446773;-621,732880165765;-0,251585726301882;0,0182219244411069;0,0108962159438079;0,0291181403849149
BACURITUBA;Fem;2548;264,793874449574;134,093420184314;398,887294633887;130,70045426526;0,327662615539615;0,00526269309985532;0,0103922242719613;0,0156549173718166
BACURITUBA;Masc;2745;181,122083307785;158,824319743906;339,946403051692;22,2977635638789;0,0655919973375578;0,00578594971744649;0,00659825440101221;0,0123842041184587
BAGRE;Fem;11728,9999999999;395,634696759228;782,286925124679;1177,92162188391;-386,652228365452;-0,328249538154381;0,00666968134644627;0,0033731323792244;0,0100428137256707
BAGRE;Masc;12135;342,736331474198;900,743722610062;1243,48005408426;-558,007391135864;-0,448746555526216;0,00742269239892926;0,00282436202286114;0,0102470544217904
BAIÃO;Fem;17436,0000000001;1806,66039473284;1813,89514082848;3620,55553556132;-7,2347460956421;-0,00199824198926987;0,0104031609361578;0,0103616677835102;0,020764828719668
BAIÃO;Masc;19446,0000000002;2149,7003072471;1665,28301138445;3814,98331863156;484,41729586265;0,126977565929806;0,00856362753977394;0,0110547172027517;0,0196183447425256
BALSAS;Fem;41954,0000000001;8290,63441156566;6177,78133589349;14468,4157474591;2112,85307567217;0,146032095880519;0,014725130704804;0,0197612490145532;0,0344863797193572
BALSAS;Masc;41574;8233,21682885658;5825,25524501581;14058,4720738724;2407,96158384076;0,171281884061637;0,0140117747751379;0,0198037639603035;0,0338155387354414
BANDEIRANTES DO TOCANTINS;Fem;1430;351,574258076887;225,076892442278;576,651150519165;126,49736563461;0,21936549596879;0,0157396428281313;0,0245856124529292;0,0403252552810605
BANDEIRANTES DO TOCANTINS;Masc;1692;425,550702996144;271,746615313112;697,297318309255;153,804087683032;0,220571747007378;0,0160606746638955;0,0251507507680936;0,0412114254319891
BANNACH;Fem;1584;693,948993704335;276,136661128906;970,085654833241;417,81233257543;0,430696331291748;0,0174328700207642;0,0438099112187079;0,0612427812394721
BANNACH;Masc;1847;762,901152900336;345,541022516126;1108,44217541646;417,36013038421;0,376528554795744;0,0187082307805157;0,0413048810449558;0,0600131118254716
BARCARENA;Fem;49513,0000000001;12548,6664209318;5127,94082349861;17676,6072444304;7420,72559743321;0,419804858184613;0,0103567564548676;0,0253441852057678;0,0357009416606354
BARCARENA;Masc;50346;12647,0602559891;5439,92133337576;18086,9815893649;7207,13892261338;0,398471070864094;0,0108050715714769;0,0251202881182003;0,0359253596896773
BARCELOS;Fem;11902;751,200006013697;868,962551673486;1620,16255768718;-117,762545659789;-0,0726856358339115;0,00730097926124589;0,00631154432879934;0,0136125235900452
BARCELOS;Masc;13816,0000000001;1102,41363359805;566,883456713804;1669,29709031185;535,530176884246;0,320811783589822;0,00410309392525913;0,00797925328313582;0,012082347208395
BARRA DO BUGRES;Fem;15242,0000000001;4110,94930648739;3888,60247426393;7999,55178075132;222,346832223457;0,0277949113047149;0,0255124161807105;0,0269711934555003;0,0524836096362108
BARRA DO BUGRES;Masc;16551,0000000001;4475,138768303;3798,77710800725;8273,91587631025;676,361660295747;0,0817462578066929;0,0229519491753201;0,0270384796586488;0,0499904288339689
BARRA DO CORDA;Fem;41174,0000000002;5125,19015861656;10525,4099437012;15650,6001023178;-5400,21978508464;-0,345048736136635;0,0255632436578937;0,0124476372434462;0,0380108809013399
BARRA DO CORDA;Masc;41656,0000000001;5483,95411947061;9563,95220533352;15047,9063248041;-4079,99808586291;-0,271133937027351;0,0229593628897002;0,0131648600909127;0,0361242229806129
BARRA DO GARÇAS;Fem;28382,0000000001;5225,60520661453;7703,14036443785;12928,7455710524;-2477,53515782333;-0,191629972467751;0,0271409356790847;0,0184116877126859;0,0455526233917706
BARRA DO GARÇAS;Masc;28178,0000000001;5305,43342940617;8131,96371687438;13437,3971462806;-2826,53028746821;-0,21034805005005;0,0288592650893404;0,0188282824522895;0,0476875475416299
BARRA DO OURO;Fem;1928;339,243051136607;211,793758917649;551,036810054255;127,449292218958;0,231289978987808;0,0109851534708324;0,0175955939386207;0,0285807474094531
BARRA DO OURO;Masc;2195,00000000001;309,57124400412;154,328928358057;463,900172362177;155,242315646063;0,334645953795554;0,00703093067690462;0,0141034735309393;0,021134404207844
BARREIRINHA;Fem;13043;1042,03513096462;1963,83628759578;3005,8714185604;-921,801156631157;-0,306666862374517;0,0150566302813446;0,00798922894245665;0,0230458592238013
BARREIRINHA;Masc;14312;1341,93226341519;1786,73262775759;3128,66489117279;-444,800364342402;-0,142169385285513;0,0124841575444214;0,00937627350066512;0,0218604310450865
BARREIRINHAS;Fem;26797,9999999999;2386,5572405292;2946,83918523449;5333,39642576369;-560,281944705286;-0,10505162188934;0,0109964892351463;0,00890572893696996;0,0199022181721162
BARREIRINHAS;Masc;28132,0000000004;2212,03123020686;2862,26234052555;5074,29357073241;-650,231110318686;-0,128142193835433;0,0101744004710846;0,00786304290561223;0,0180374433766968
BARROLÂNDIA;Fem;2590,99999999996;589,583283227923;942,284473561814;1531,86775678974;-352,701190333891;-0,230242583780881;0,036367598362093;0,022755047596601;0,059122645958694
BARROLÂNDIA;Masc;2757,99999999996;656,978707188873;693,729319810746;1350,70802699962;-36,7506126218731;-0,0272084061745814;0,0251533473462928;0,0238208378241074;0,0489741851704002
BARÃO DE GRAJAÚ;Fem;8904,00000000001;911,84771384705;1061,10302100328;1972,95073485033;-149,255307156227;-0,0756508028912083;0,0119171498315732;0,0102408772893873;0,0221580271209605
BARÃO DE GRAJAÚ;Masc;8937,00000000001;894,792213242938;1222,1161112578;2116,90832450074;-327,32389801486;-0,154623558434945;0,0136747914429652;0,0100122212514595;0,0236870126944247
BARÃO DE MELGAÇO;Fem;3457;103,054063184859;420,030045377652;523,08410856251;-316,975982192793;-0,605975171113258;0,0121501314832992;0,00298102583699331;0,0151311573202925
BARÃO DE MELGAÇO;Masc;4133,99999999999;127,724201127903;558,276796647398;686,000997775301;-430,552595519495;-0,62762677738921;0,0135045185449298;0,00308960331707555;0,0165941218620054
BELA VISTA DO MARANHÃO;Fem;5940,00000000002;978,929460608251;713,278429968764;1692,20789057701;265,651030639487;0,156984867000534;0,0120080543765785;0,0164802939496338;0,0284883483262123
BELA VISTA DO MARANHÃO;Masc;6109,00000000002;1142,55667332953;942,042500277172;2084,5991736067;200,514173052359;0,0961883586979632;0,015420568018942;0,0187028429093064;0,0341234109282484
BELTERRA;Fem;7837,00000000004;1446,46989872881;705,323939053163;2151,79383778198;741,145959675649;0,344431676800231;0,00899992266241112;0,018456933759459;0,0274568564218702
BELTERRA;Masc;8481,00000000003;1591,05357033493;930,140729659768;2521,1942999947;660,912840675166;0,262142763323142;0,0109673473606858;0,01876021188934;0,0297275592500259
BELÁGUA;Fem;3101;254,89451714882;178,489283778944;433,383800927764;76,4052333698755;0,176299236857288;0,00575586210186857;0,0082197522460116;0,0139756143478802
BELÁGUA;Masc;3423;264,645575050535;170,348525698683;434,994100749218;94,297049351852;0,216777765927028;0,00497658561784058;0,00773139278558384;0,0127079784034244
BELÉM;Fem;734390,99999999;68382,979054366;124253,416221307;192636,395275673;-55870,4371669411;-0,290030536996851;0,0169192455001912;0,00931152193509547;0,0262307674352866
BELÉM;Masc;659007,999999995;58482,0026579814;116840,791741926;175322,794399907;-58358,7890839446;-0,332864812494544;0,0177297986886239;0,00887424775692888;0,0266040464455528
BENEDITO LEITE;Fem;2614,00000000001;305,144871086124;675,147892172958;980,292763259082;-370,003021086833;-0,37744134706934;0,0258281519576494;0,0116734839742205;0,0375016359318699
BENEDITO LEITE;Masc;2855,00000000001;276,197808178048;583,861104692416;860,058912870465;-307,663296514368;-0,357723513948057;0,0204504765216258;0,00967417892042198;0,0301246554420477
BENEVIDES;Fem;25836;8477,57471903324;2928,37777305665;11405,9524920899;5549,19694597659;0,486517627512915;0,0113344858842571;0,0328130311156264;0,0441475169998835
BENEVIDES;Masc;25815;8300,43262168482;2221,59341283927;10522,0260345241;6078,83920884555;0,577725163281303;0,00860582379561988;0,0321535255536891;0,040759349349309
BENJAMIN CONSTANT;Fem;16151,0000000001;1242,73193916365;1963,5127673354;3206,24470649905;-720,78082817175;-0,22480530781407;0,0121572210224469;0,00769445817078598;0,0198516791932328
BENJAMIN CONSTANT;Masc;17260,0000000001;1315,22037008221;2167,10927829407;3482,32964837628;-851,888908211867;-0,244631897100575;0,0125556736865241;0,00762004849410312;0,0201757221806272
BEQUIMÃO;Fem;9994,9999999994;547,676807868014;1970,35510682332;2518,03191469133;-1422,6782989553;-0,564996134741088;0,0197134077721204;0,00547950783259676;0,0251929156047172
BEQUIMÃO;Masc;10348,9999999994;636,893179897137;1764,94854721447;2401,84172711161;-1128,05536731734;-0,469662657028573;0,0170542907258148;0,00615415189774059;0,0232084426235554
BERNARDO DO MEARIM;Fem;3023,00000000001;404,261816081734;271,578676352638;675,840492434371;132,683139729096;0,196323157926174;0,00898374715026916;0,0133728685438879;0,0223566156941571
BERNARDO DO MEARIM;Masc;2973,00000000001;378,08053277274;307,354372052752;685,434904825492;70,7261607199883;0,103184358167454;0,0103381894400522;0,0127171386738224;0,0230553281138745
BERNARDO SAYÃO;Fem;2131;508,72015998258;427,152138711487;935,872298694068;81,5680212710933;0,0871572129925362;0,020044680371257;0,0238723679015758;0,0439170482728328
BERNARDO SAYÃO;Masc;2325;470,754763684427;356,878714535538;827,633478219964;113,876049148889;0,137592366845537;0,0153496221305607;0,0202475167176097;0,0355971388481705
BERURI;Fem;7340;659,564095263546;903,560915142373;1563,12501040592;-243,996819878827;-0,156095525472697;0,0123100942117489;0,00898588685645158;0,0212959810682005
BERURI;Masc;8146,00000000004;627,339924284871;974,73574718461;1602,07567146948;-347,39582289974;-0,216841082532073;0,0119658206136092;0,00770120211496278;0,019667022728572
BOA VISTA;Fem;143511,999999999;25485,6660123066;16206,0873715167;41691,7533838233;9279,5786407899;0,222575878624247;0,0112924963567624;0,0177585609651505;0,0290510573219129
BOA VISTA;Masc;140800,999999999;25229,3437616401;15847,8217406485;41077,1655022886;9381,52202099155;0,22838776498512;0,0112554752740738;0,0179184407508756;0,0291739160249494
BOA VISTA DO GURUPI;Fem;3908,00000000001;851,389133675974;678,723576050208;1530,11270972618;172,665557625766;0,112844992743485;0,0173675428876716;0,0217858017829061;0,0391533446705778
BOA VISTA DO GURUPI;Masc;4041,00000000001;894,066714809646;608,870010961395;1502,93672577104;285,196703848251;0,189759621252144;0,0150673103430189;0,0221248877705925;0,0371921981136114
BOA VISTA DO RAMOS;Fem;7034;900,535627603207;1103,01008259278;2003,54571019599;-202,474454989575;-0,101058066186955;0,0156811214471536;0,0128026105715554;0,028483732018709
BOA VISTA DO RAMOS;Masc;7945,00000000001;893,900804273974;642,458290447065;1536,35909472104;251,442513826909;0,163661291615268;0,00808632209499137;0,0112511114446063;0,0193374335395977
BOCA DO ACRE;Fem;14685,0000000001;1087,97485289109;2505,69992254082;3593,6747754319;-1417,72506964973;-0,394505668498993;0,0170629889175404;0,0074087494238412;0,0244717383413816
BOCA DO ACRE;Masc;15947,0000000001;1319,80046527267;1922,12583314425;3241,92629841693;-602,325367871578;-0,185792430927779;0,0120532127243008;0,00827616771350517;0,020329380437806
BOM JARDIM;Fem;19199;3113,68426047235;3929,14176365062;7042,82602412297;-815,457503178264;-0,115785552615551;0,0204653459224471;0,0162179502082002;0,0366832961306473
BOM JARDIM;Masc;19850;3074,908310856;3937,67055453057;7012,57886538657;-862,762243674563;-0,12303066535666;0,0198371312570809;0,0154907219690479;0,0353278532261288
BOM JESUS DAS SELVAS;Fem;13587;2169,70015375831;1665,48688905604;3835,18704281435;504,213264702265;0,131470319197851;0,0122579442780308;0,0159689420310466;0,0282268863090774
BOM JESUS DAS SELVAS;Masc;14872,0000000001;2267,60279177751;1366,36534891784;3633,96814069535;901,237442859667;0,248003672009964;0,00918750234613927;0,0152474636348675;0,0244349659810068
BOM JESUS DO ARAGUAIA;Fem;2457,99999999998;1281,26850697254;291,43460062461;1572,70310759715;989,833906347928;0,629383830658441;0,0118565744761844;0,0521264648890378;0,0639830393652222
BOM JESUS DO ARAGUAIA;Masc;2855,99999999998;1490,80622518563;372,411782425893;1863,21800761153;1118,39444275974;0,60024883732925;0,0130396282362008;0,0521990975205056;0,0652387257567064
BOM JESUS DO TOCANTINS;Fem;9026,00000000073;2746,60226263614;1817,20551454477;4563,80777718091;929,396748091373;0,203645024827375;0,0201330103539178;0,0304298943345438;0,0505629046884616
BOM JESUS DO TOCANTINS;Masc;10040,0000000008;2880,37358861811;1745,48025206313;4625,85384068124;1134,89333655498;0,245337050335305;0,017385261474731;0,0286889799663135;0,0460742414410444
BOM LUGAR;Fem;7265;521,461813060527;389,395488858227;910,857301918754;132,0663242023;0,14499123399911;0,0053598828473259;0,00717772626373747;0,0125376091110634
BOM LUGAR;Masc;7553;481,497090581625;498,417453383717;979,914543965342;-16,9203628020927;-0,0172671820275495;0,00659893358114282;0,00637491183081722;0,01297384541196
BONFIM;Fem;5064,00000000002;894,650756017353;591,847284608402;1486,49804062576;302,803471408951;0,203702570157094;0,011687347642346;0,0176668790682731;0,0293542267106191
BONFIM;Masc;5879,00000000002;1226,66145855037;531,219414041519;1757,88087259189;695,442044508851;0,395613864029059;0,00903588049058543;0,0208651379239729;0,0299010184145583
BONITO;Fem;6516,00000000045;934,40601721475;1033,69645865351;1968,10247586826;-99,2904414387575;-0,0504498331038144;0,0158639726619619;0,0143401782875182;0,0302041509494801
BONITO;Masc;7114,0000000005;1161,73449035726;935,650045102223;2097,38453545948;226,084445255032;0,10779351207789;0,0131522356635108;0,0163302571036994;0,0294824927672101
BORBA;Fem;16723,9999999991;1237,86624775382;2218,94355953425;3456,80980728808;-981,07731178043;-0,28381003482228;0,0132680193705715;0,00740173551634711;0,0206697548869186
BORBA;Masc;18236,9999999989;993,781701858419;2111,260531352;3105,04223321042;-1117,47882949358;-0,359891668313374;0,0115767973425022;0,00544926085353116;0,0170260581960334
BRAGANÇA;Fem;55936,0000000006;5338,0438435341;12220,3227752684;17558,3666188025;-6882,27893173429;-0,39196578367172;0,0218469729248932;0,00954312758068871;0,0313901005055819
BRAGANÇA;Masc;57291,0000000008;5089,81289798201;11302,2241191541;16392,0370171361;-6212,41122117205;-0,378989579798878;0,0197277480217729;0,00888414043738447;0,0286118884591573
BRASIL NOVO;Fem;7375,99999999999;1473,19957432187;799,698882856861;2272,89845717873;673,50069146501;0,29631798523063;0,0108419045940464;0,0199728792614137;0,0308147838554601
BRASIL NOVO;Masc;8313,99999999999;1553,06042960202;840,53239006249;2393,59281966451;712,528039539529;0,29768139078868;0,010109843517711;0,0186800629011549;0,0287899064188659
BRASILÂNDIA DO TOCANTINS;Fem;1007;244,749390704228;271,003748592534;515,753139296761;-26,2543578883063;-0,0509048920654261;0,0269119909227938;0,0243048054323959;0,0512167963551897
BRASILÂNDIA DO TOCANTINS;Masc;1057;269,819460876594;199,877293753111;469,696754629706;69,9421671234833;0,148909198188145;0,018909866958667;0,0255269120980694;0,0444367790567365
BRASILÉIA;Fem;10361;1432,66467584019;1575,98167952933;3008,64635536952;-143,317003689143;-0,0476350447214794;0,015210710158569;0,0138274749140063;0,0290381850725753
BRASILÉIA;Masc;11037;1246,18809645218;1854,2475157312;3100,43561218338;-608,059419279022;-0,196120640883368;0,0168002855461738;0,0112910038638415;0,0280912894100153
BRASNORTE;Fem;7072,00000000002;2832,20310776404;1235,57969683346;4067,7828045975;1596,62341093058;0,39250458729656;0,0174714323647265;0,0400481208677041;0,0575195532324306
BRASNORTE;Masc;8285,00000000001;3494,84961020298;1390,46898685953;4885,31859706251;2104,38062334346;0,430756066678803;0,016782969062879;0,0421828558865779;0,058965824949457
BREJINHO DE NAZARÉ;Fem;2585,99999999993;397,712424689032;813,522732362518;1211,23515705155;-415,810307673487;-0,343294450505939;0,0314587290163395;0,0153794441101718;0,0468381731265113
BREJINHO DE NAZARÉ;Masc;2598,99999999992;437,649519798932;673,551394460573;1111,20091425951;-235,901874661641;-0,212294528950099;0,0259157904755903;0,016839150434742;0,0427549409103324
