"MUN_INFE" "year_notif" "municipio" "uf" "count_falciparum" "perc_falciparum" "count" "pro_tratamento"
120001 2009 "Acrelândia" "Acre" 9 0.113924050632911 41 0.518987341772152
120001 2010 "Acrelândia" "Acre" 6 0.0384615384615385 67 0.429487179487179
120001 2014 "Acrelândia" "Acre" 1 0.0062111801242236 63 0.391304347826087
120001 2019 "Acrelândia" "Acre" 1 0.0175438596491228 23 0.403508771929825
120005 2007 "Assis Brasil" "Acre" 1 0.333333333333333 1 0.333333333333333
120010 2011 "Brasiléia" "Acre" 2 0.4 2 0.4
120010 2012 "Brasiléia" "Acre" 1 0.25 1 0.25
120013 2007 "Bujari" "Acre" 74 0.291338582677165 63 0.248031496062992
120013 2008 "Bujari" "Acre" 21 0.2625 17 0.2125
120013 2009 "Bujari" "Acre" 1 0.0909090909090909 3 0.272727272727273
120013 2010 "Bujari" "Acre" 1 0.03125 14 0.4375
120013 2011 "Bujari" "Acre" 1 0.0833333333333333 2 0.166666666666667
120013 2014 "Bujari" "Acre" 19 0.0822510822510823 41 0.177489177489178
120013 2015 "Bujari" "Acre" 1 0.0526315789473684 3 0.157894736842105
120013 2019 "Bujari" "Acre" 6 0.193548387096774 5 0.161290322580645
120017 2007 "Capixaba" "Acre" 38 0.207650273224044 51 0.278688524590164
120017 2008 "Capixaba" "Acre" 20 0.25 36 0.45
120017 2009 "Capixaba" "Acre" 1 0.0263157894736842 14 0.368421052631579
120017 2010 "Capixaba" "Acre" 1 0.025 17 0.425
120020 2007 "Cruzeiro do Sul" "Acre" 4166 0.141239490100353 20493 0.694772172497966
120020 2008 "Cruzeiro do Sul" "Acre" 1890 0.129186602870813 9566 0.653861927546138
120020 2009 "Cruzeiro do Sul" "Acre" 2223 0.142591404746632 10048 0.644515715202053
120020 2010 "Cruzeiro do Sul" "Acre" 3058 0.129867923727014 15677 0.665774833312099
120020 2011 "Cruzeiro do Sul" "Acre" 1559 0.113085739155665 9423 0.683519512548963
120020 2012 "Cruzeiro do Sul" "Acre" 3266 0.183545015173654 11990 0.67382263684388
120020 2013 "Cruzeiro do Sul" "Acre" 5197 0.241608554160855 14735 0.685030218503022
120020 2014 "Cruzeiro do Sul" "Acre" 4335 0.230978260869565 11991 0.638906649616368
120020 2015 "Cruzeiro do Sul" "Acre" 2434 0.157846952010376 9625 0.624189364461738
120020 2016 "Cruzeiro do Sul" "Acre" 2857 0.135370765221511 13935 0.660270078180526
120020 2017 "Cruzeiro do Sul" "Acre" 3613 0.147313055532904 16253 0.662684498083666
120020 2018 "Cruzeiro do Sul" "Acre" 2303 0.146083095464637 10257 0.650618458610847
120020 2019 "Cruzeiro do Sul" "Acre" 1248 0.179181622397703 4416 0.63402727925341
120025 2007 "Epitaciolândia" "Acre" 1 0.0833333333333333 1 0.0833333333333333
120030 2007 "Feijó" "Acre" 2 0.0172413793103448 13 0.112068965517241
120030 2009 "Feijó" "Acre" 1 0.166666666666667 3 0.5
120030 2010 "Feijó" "Acre" 1 0.0303030303030303 7 0.212121212121212
120030 2013 "Feijó" "Acre" 1 0.125 1 0.125
120030 2014 "Feijó" "Acre" 1 0.0227272727272727 7 0.159090909090909
120030 2016 "Feijó" "Acre" 1 0.25 1 0.25
120032 2007 "JordaÞo" "Acre" 6 0.0315789473684211 62 0.326315789473684
120032 2008 "JordaÞo" "Acre" 2 0.00854700854700855 93 0.397435897435897
120032 2010 "JordaÞo" "Acre" 8 0.105263157894737 20 0.263157894736842
120032 2012 "JordaÞo" "Acre" 1 0.0232558139534884 8 0.186046511627907
120032 2013 "JordaÞo" "Acre" 3 0.0833333333333333 5 0.138888888888889
120033 2007 "Mâncio Lima" "Acre" 865 0.0966264521894549 5845 0.65292672028597
120033 2008 "Mâncio Lima" "Acre" 407 0.0762029582475192 3598 0.673656618610747
120033 2009 "Mâncio Lima" "Acre" 121 0.0207191780821918 3988 0.682876712328767
120033 2010 "Mâncio Lima" "Acre" 282 0.0387469084913438 4992 0.685902720527617
120033 2011 "Mâncio Lima" "Acre" 494 0.0856300918703415 4424 0.766857340960305
120033 2012 "Mâncio Lima" "Acre" 701 0.12398302087018 4224 0.747081712062257
120033 2013 "Mâncio Lima" "Acre" 1645 0.219362581677557 5785 0.771436191492199
120033 2014 "Mâncio Lima" "Acre" 1166 0.180859314409803 4749 0.736621684504421
120033 2015 "Mâncio Lima" "Acre" 698 0.12179375327168 4570 0.797417553655557
120033 2016 "Mâncio Lima" "Acre" 926 0.108723729012563 6590 0.773746624398262
120033 2017 "Mâncio Lima" "Acre" 1538 0.139589762207297 8013 0.72726447631149
120033 2018 "Mâncio Lima" "Acre" 1192 0.120501415285079 6219 0.628689850384149
120033 2019 "Mâncio Lima" "Acre" 563 0.143879376437516 2209 0.564528494761053
120034 2009 "Manoel Urbano" "Acre" 2 0.285714285714286 5 0.714285714285714
120035 2007 "Marechal Thaumaturgo" "Acre" 48 0.258064516129032 70 0.376344086021505
120035 2008 "Marechal Thaumaturgo" "Acre" 17 0.236111111111111 19 0.263888888888889
120035 2009 "Marechal Thaumaturgo" "Acre" 19 0.0945273631840796 62 0.308457711442786
120035 2010 "Marechal Thaumaturgo" "Acre" 15 0.0862068965517241 45 0.258620689655172
120035 2011 "Marechal Thaumaturgo" "Acre" 8 0.133333333333333 20 0.333333333333333
120035 2012 "Marechal Thaumaturgo" "Acre" 16 0.183908045977011 30 0.344827586206897
120035 2013 "Marechal Thaumaturgo" "Acre" 19 0.202127659574468 23 0.24468085106383
120035 2014 "Marechal Thaumaturgo" "Acre" 30 0.294117647058824 18 0.176470588235294
120035 2015 "Marechal Thaumaturgo" "Acre" 16 0.231884057971014 17 0.246376811594203
120035 2016 "Marechal Thaumaturgo" "Acre" 21 0.291666666666667 22 0.305555555555556
120035 2017 "Marechal Thaumaturgo" "Acre" 14 0.162790697674419 20 0.232558139534884
120035 2018 "Marechal Thaumaturgo" "Acre" 7 0.0795454545454545 32 0.363636363636364
120035 2019 "Marechal Thaumaturgo" "Acre" 13 0.2 9 0.138461538461538
120038 2007 "Plácido de Castro" "Acre" 331 0.204447189623224 962 0.594193946880791
120038 2008 "Plácido de Castro" "Acre" 16 0.0321285140562249 330 0.662650602409639
120038 2009 "Plácido de Castro" "Acre" 4 0.0135135135135135 155 0.523648648648649
120038 2010 "Plácido de Castro" "Acre" 18 0.0321428571428571 287 0.5125
120038 2011 "Plácido de Castro" "Acre" 2 0.00980392156862745 95 0.465686274509804
120038 2017 "Plácido de Castro" "Acre" 1 0.0140845070422535 27 0.380281690140845
120039 2007 "Porto Walter" "Acre" 209 0.311011904761905 170 0.25297619047619
120039 2008 "Porto Walter" "Acre" 31 0.173184357541899 69 0.385474860335196
120039 2009 "Porto Walter" "Acre" 54 0.129496402877698 162 0.388489208633094
120039 2010 "Porto Walter" "Acre" 64 0.13588110403397 132 0.280254777070064
120039 2011 "Porto Walter" "Acre" 5 0.0649350649350649 25 0.324675324675325
120039 2012 "Porto Walter" "Acre" 42 0.101449275362319 171 0.41304347826087
120039 2013 "Porto Walter" "Acre" 34 0.103343465045593 121 0.367781155015198
120039 2014 "Porto Walter" "Acre" 84 0.219321148825065 152 0.39686684073107
120039 2015 "Porto Walter" "Acre" 45 0.0742574257425743 291 0.48019801980198
120039 2016 "Porto Walter" "Acre" 20 0.0530503978779841 205 0.543766578249337
120039 2017 "Porto Walter" "Acre" 16 0.0446927374301676 199 0.55586592178771
120039 2018 "Porto Walter" "Acre" 3 0.03 47 0.47
120039 2019 "Porto Walter" "Acre" 9 0.0304054054054054 123 0.415540540540541
120040 2007 "Rio Branco" "Acre" 64 0.104918032786885 199 0.326229508196721
120040 2008 "Rio Branco" "Acre" 10 0.0395256916996047 97 0.383399209486166
120040 2009 "Rio Branco" "Acre" 6 0.0372670807453416 60 0.372670807453416
120040 2010 "Rio Branco" "Acre" 21 0.09375 70 0.3125
120040 2011 "Rio Branco" "Acre" 6 0.0402684563758389 58 0.389261744966443
120040 2012 "Rio Branco" "Acre" 2 0.00961538461538462 68 0.326923076923077
120040 2013 "Rio Branco" "Acre" 2 0.0175438596491228 35 0.307017543859649
120040 2014 "Rio Branco" "Acre" 2 0.0246913580246914 21 0.259259259259259
120040 2015 "Rio Branco" "Acre" 2 0.02 25 0.25
120040 2016 "Rio Branco" "Acre" 2 0.013986013986014 44 0.307692307692308
120040 2017 "Rio Branco" "Acre" 4 0.0248447204968944 47 0.291925465838509
120040 2018 "Rio Branco" "Acre" 2 0.0170940170940171 34 0.290598290598291
120040 2019 "Rio Branco" "Acre" 7 0.0555555555555556 32 0.253968253968254
120042 2007 "Rodrigues Alves" "Acre" 1320 0.154512466346717 6055 0.708767411916189
120042 2008 "Rodrigues Alves" "Acre" 470 0.138847858197932 1969 0.581683899556869
120042 2009 "Rodrigues Alves" "Acre" 301 0.121862348178138 1602 0.648582995951417
120042 2010 "Rodrigues Alves" "Acre" 371 0.0775663809324692 2836 0.592933305456826
120042 2011 "Rodrigues Alves" "Acre" 588 0.140334128878282 2443 0.583054892601432
120042 2012 "Rodrigues Alves" "Acre" 799 0.193181818181818 2258 0.545938104448743
120042 2013 "Rodrigues Alves" "Acre" 934 0.235620585267407 2446 0.617053481331988
120042 2014 "Rodrigues Alves" "Acre" 1588 0.286229271809661 3464 0.624369142033165
120042 2015 "Rodrigues Alves" "Acre" 1020 0.174717368961973 3799 0.650736553614251
120042 2016 "Rodrigues Alves" "Acre" 1204 0.176539589442815 4662 0.683577712609971
120042 2017 "Rodrigues Alves" "Acre" 975 0.183823529411765 3631 0.684577677224736
120042 2018 "Rodrigues Alves" "Acre" 844 0.172315230706411 3001 0.61269906084116
120042 2019 "Rodrigues Alves" "Acre" 715 0.279953014878622 1508 0.590446358653093
120045 2007 "Senador Guiomard" "Acre" 224 0.177636796193497 581 0.460745440126883
120045 2008 "Senador Guiomard" "Acre" 100 0.179533213644524 314 0.563734290843806
120045 2009 "Senador Guiomard" "Acre" 6 0.0540540540540541 54 0.486486486486487
120045 2010 "Senador Guiomard" "Acre" 2 0.0125 80 0.5
120045 2013 "Senador Guiomard" "Acre" 3 0.0333333333333333 46 0.511111111111111
120045 2014 "Senador Guiomard" "Acre" 3 0.038961038961039 33 0.428571428571429
120045 2015 "Senador Guiomard" "Acre" 1 0.00595238095238095 66 0.392857142857143
120045 2017 "Senador Guiomard" "Acre" 1 0.00495049504950495 71 0.351485148514851
120045 2019 "Senador Guiomard" "Acre" 106 0.247086247086247 102 0.237762237762238
120050 2007 "Sena Madureira" "Acre" 2 0.153846153846154 3 0.230769230769231
120050 2015 "Sena Madureira" "Acre" 1 0.2 2 0.4
120060 2007 "Tarauacá" "Acre" 246 0.112637362637363 1104 0.505494505494505
120060 2008 "Tarauacá" "Acre" 347 0.131091802040045 1399 0.528522856063468
120060 2009 "Tarauacá" "Acre" 430 0.15676266861101 1256 0.457892818082392
120060 2010 "Tarauacá" "Acre" 584 0.181761593526299 1349 0.419856831621538
120060 2011 "Tarauacá" "Acre" 64 0.0993788819875776 346 0.537267080745342
120060 2012 "Tarauacá" "Acre" 131 0.11769991015274 697 0.626235399820306
120060 2013 "Tarauacá" "Acre" 397 0.204323211528564 1369 0.704580545548121
120060 2014 "Tarauacá" "Acre" 334 0.218872870249017 1024 0.671035386631717
120060 2015 "Tarauacá" "Acre" 120 0.116279069767442 490 0.474806201550388
120060 2016 "Tarauacá" "Acre" 54 0.056544502617801 517 0.541361256544503
120060 2017 "Tarauacá" "Acre" 12 0.0606060606060606 108 0.545454545454545
120060 2018 "Tarauacá" "Acre" 8 0.0473372781065089 91 0.538461538461538
120060 2019 "Tarauacá" "Acre" 4 0.0481927710843374 29 0.349397590361446
120070 2007 "Xapuri" "Acre" 5 0.0304878048780488 32 0.195121951219512
120070 2008 "Xapuri" "Acre" 3 0.0833333333333333 10 0.277777777777778
120070 2017 "Xapuri" "Acre" 3 0.428571428571429 1 0.142857142857143
120070 2019 "Xapuri" "Acre" 2 0.181818181818182 4 0.363636363636364
120080 2007 "Porto Acre" "Acre" 31 0.0792838874680307 110 0.281329923273657
120080 2008 "Porto Acre" "Acre" 13 0.0833333333333333 48 0.307692307692308
120080 2009 "Porto Acre" "Acre" 2 0.018018018018018 38 0.342342342342342
120080 2010 "Porto Acre" "Acre" 2 0.0238095238095238 28 0.333333333333333
120080 2011 "Porto Acre" "Acre" 5 0.0431034482758621 43 0.370689655172414
120080 2012 "Porto Acre" "Acre" 2 0.0108695652173913 54 0.293478260869565
120080 2013 "Porto Acre" "Acre" 1 0.015625 13 0.203125
120080 2014 "Porto Acre" "Acre" 2 0.0625 5 0.15625
120080 2015 "Porto Acre" "Acre" 1 0.0256410256410256 12 0.307692307692308
120080 2016 "Porto Acre" "Acre" 1 0.0555555555555556 3 0.166666666666667
120080 2017 "Porto Acre" "Acre" 2 0.0833333333333333 6 0.25
120080 2019 "Porto Acre" "Acre" 4 0.0645161290322581 10 0.161290322580645
130002 2007 "AlvaraÞes" "Amazonas" 1063 0.256391702846117 2146 0.517607332368548
130002 2008 "AlvaraÞes" "Amazonas" 773 0.171093404161133 2556 0.565737051792829
130002 2009 "AlvaraÞes" "Amazonas" 618 0.151248164464024 2354 0.576113558492413
130002 2010 "AlvaraÞes" "Amazonas" 136 0.112489660876758 697 0.576509511993383
130002 2011 "AlvaraÞes" "Amazonas" 177 0.1728515625 513 0.5009765625
130002 2012 "AlvaraÞes" "Amazonas" 188 0.0909970958373669 1036 0.501452081316554
130002 2013 "AlvaraÞes" "Amazonas" 366 0.121473614337869 1661 0.551277796216396
130002 2014 "AlvaraÞes" "Amazonas" 197 0.11030235162374 969 0.542553191489362
130002 2015 "AlvaraÞes" "Amazonas" 148 0.0677035681610247 1247 0.570448307410796
130002 2016 "AlvaraÞes" "Amazonas" 72 0.125874125874126 295 0.515734265734266
130002 2017 "AlvaraÞes" "Amazonas" 55 0.0311791383219955 1044 0.591836734693878
130002 2018 "AlvaraÞes" "Amazonas" 7 0.00484429065743945 934 0.64636678200692
130002 2019 "AlvaraÞes" "Amazonas" 12 0.0117302052785924 658 0.643206256109482
130006 2007 "Amaturá" "Amazonas" 8 0.051948051948052 30 0.194805194805195
130006 2008 "Amaturá" "Amazonas" 3 0.214285714285714 3 0.214285714285714
130006 2009 "Amaturá" "Amazonas" 44 0.223350253807107 69 0.350253807106599
130006 2010 "Amaturá" "Amazonas" 2 0.0769230769230769 6 0.230769230769231
130006 2012 "Amaturá" "Amazonas" 7 0.0823529411764706 14 0.164705882352941
130006 2013 "Amaturá" "Amazonas" 7 0.033175355450237 62 0.293838862559242
130006 2014 "Amaturá" "Amazonas" 2 0.0194174757281553 15 0.145631067961165
130006 2015 "Amaturá" "Amazonas" 1 0.05 3 0.15
130008 2007 "AnamaÞ" "Amazonas" 60 0.158730158730159 153 0.404761904761905
130008 2008 "AnamaÞ" "Amazonas" 1 0.0196078431372549 14 0.274509803921569
130010 2007 "Anori" "Amazonas" 88 0.189655172413793 163 0.351293103448276
130010 2012 "Anori" "Amazonas" 1 0.1 2 0.2
130014 2007 "Apuí" "Amazonas" 282 0.166863905325444 858 0.507692307692308
130014 2008 "Apuí" "Amazonas" 101 0.124537607891492 456 0.562268803945746
130014 2009 "Apuí" "Amazonas" 53 0.155882352941176 165 0.485294117647059
130014 2010 "Apuí" "Amazonas" 36 0.130434782608696 129 0.467391304347826
130014 2011 "Apuí" "Amazonas" 8 0.0377358490566038 127 0.599056603773585
130014 2012 "Apuí" "Amazonas" 10 0.0458715596330275 146 0.669724770642202
130014 2013 "Apuí" "Amazonas" 4 0.0201005025125628 120 0.603015075376884
130014 2014 "Apuí" "Amazonas" 2 0.0298507462686567 44 0.656716417910448
130014 2016 "Apuí" "Amazonas" 7 0.162790697674419 26 0.604651162790698
130014 2017 "Apuí" "Amazonas" 16 0.0837696335078534 114 0.596858638743455
130014 2018 "Apuí" "Amazonas" 2 0.0289855072463768 37 0.536231884057971
130014 2019 "Apuí" "Amazonas" 10 0.0431034482758621 121 0.521551724137931
130020 2007 "Atalaia do Norte" "Amazonas" 1488 0.336195210122006 3035 0.685720741075463
130020 2008 "Atalaia do Norte" "Amazonas" 1465 0.231657179000633 3920 0.619860847564832
130020 2009 "Atalaia do Norte" "Amazonas" 1017 0.193235797073912 2879 0.547026410792324
130020 2010 "Atalaia do Norte" "Amazonas" 1023 0.26304962715351 2013 0.517613782463358
130020 2011 "Atalaia do Norte" "Amazonas" 521 0.17854694996573 1808 0.619602467443454
130020 2012 "Atalaia do Norte" "Amazonas" 837 0.135349288486417 3571 0.577457956015524
130020 2013 "Atalaia do Norte" "Amazonas" 575 0.134534394010295 2572 0.601778193729527
130020 2014 "Atalaia do Norte" "Amazonas" 528 0.16201288738877 1893 0.580853022399509
130020 2015 "Atalaia do Norte" "Amazonas" 571 0.16431654676259 2219 0.638561151079137
130020 2016 "Atalaia do Norte" "Amazonas" 321 0.122192615150362 1618 0.615911686334222
130020 2017 "Atalaia do Norte" "Amazonas" 169 0.082843137254902 1342 0.657843137254902
130020 2018 "Atalaia do Norte" "Amazonas" 164 0.066884176182708 1561 0.636623164763458
130020 2019 "Atalaia do Norte" "Amazonas" 192 0.106430155210643 1197 0.663525498891353
130030 2007 "Autazes" "Amazonas" 1006 0.132910556216145 4210 0.556216144801163
130030 2008 "Autazes" "Amazonas" 288 0.0873521383075523 1659 0.503184713375796
130030 2009 "Autazes" "Amazonas" 92 0.0504109589041096 843 0.461917808219178
130030 2010 "Autazes" "Amazonas" 32 0.0469897209985316 395 0.580029368575624
130030 2011 "Autazes" "Amazonas" 4 0.00775193798449612 253 0.49031007751938
130030 2012 "Autazes" "Amazonas" 279 0.406113537117904 271 0.394468704512373
130030 2013 "Autazes" "Amazonas" 13 0.0490566037735849 109 0.411320754716981
130030 2014 "Autazes" "Amazonas" 3 0.00650759219088937 156 0.338394793926247
130040 2007 "Barcelos" "Amazonas" 1768 0.219845809500124 5005 0.62235762248197
130040 2008 "Barcelos" "Amazonas" 911 0.207139608913142 3038 0.690768531150523
130040 2009 "Barcelos" "Amazonas" 334 0.0967835410026079 2364 0.685018835120255
130040 2010 "Barcelos" "Amazonas" 1076 0.27116935483871 3536 0.891129032258065
130040 2011 "Barcelos" "Amazonas" 449 0.184697655285891 1947 0.800904977375566
130040 2012 "Barcelos" "Amazonas" 261 0.0991641337386018 1857 0.705547112462006
130040 2013 "Barcelos" "Amazonas" 362 0.144050935137286 1783 0.709510545165141
130040 2014 "Barcelos" "Amazonas" 494 0.12060546875 2937 0.717041015625
130040 2015 "Barcelos" "Amazonas" 379 0.0812781471155908 3381 0.725069697619558
130040 2016 "Barcelos" "Amazonas" 219 0.0527202696196437 3181 0.765767934520944
130040 2017 "Barcelos" "Amazonas" 1504 0.157569408067051 6962 0.72938711367208
130040 2018 "Barcelos" "Amazonas" 1219 0.16802205375603 5440 0.749827705031013
130040 2019 "Barcelos" "Amazonas" 1360 0.13801501928151 6203 0.62949056220824
130050 2007 "Barreirinha" "Amazonas" 3 0.333333333333333 4 0.444444444444444
130060 2007 "Benjamin Constant" "Amazonas" 43 0.179166666666667 70 0.291666666666667
130060 2008 "Benjamin Constant" "Amazonas" 50 0.173611111111111 100 0.347222222222222
130060 2009 "Benjamin Constant" "Amazonas" 39 0.0523489932885906 296 0.397315436241611
130060 2010 "Benjamin Constant" "Amazonas" 42 0.075812274368231 220 0.397111913357401
130060 2011 "Benjamin Constant" "Amazonas" 3 0.00903614457831325 129 0.38855421686747
130060 2012 "Benjamin Constant" "Amazonas" 89 0.0475681453768039 797 0.425975414216996
130060 2013 "Benjamin Constant" "Amazonas" 235 0.104537366548043 1208 0.537366548042705
130060 2014 "Benjamin Constant" "Amazonas" 13 0.0242990654205607 336 0.62803738317757
130060 2015 "Benjamin Constant" "Amazonas" 35 0.0248756218905473 1030 0.732054015636105
130060 2016 "Benjamin Constant" "Amazonas" 19 0.056547619047619 234 0.696428571428571
130060 2017 "Benjamin Constant" "Amazonas" 2 0.0152671755725191 88 0.67175572519084
130060 2018 "Benjamin Constant" "Amazonas" 2 0.0294117647058824 40 0.588235294117647
130063 2007 "Beruri" "Amazonas" 106 0.063625450180072 730 0.438175270108043
130063 2008 "Beruri" "Amazonas" 123 0.17930029154519 289 0.421282798833819
130063 2009 "Beruri" "Amazonas" 61 0.13034188034188 219 0.467948717948718
130063 2010 "Beruri" "Amazonas" 13 0.0702702702702703 51 0.275675675675676
130063 2011 "Beruri" "Amazonas" 16 0.0666666666666667 132 0.55
130063 2017 "Beruri" "Amazonas" 3 0.0348837209302326 33 0.383720930232558
130068 2007 "Boa Vista do Ramos" "Amazonas" 4 0.121212121212121 14 0.424242424242424
130068 2008 "Boa Vista do Ramos" "Amazonas" 1 0.0555555555555556 4 0.222222222222222
130070 2007 "Boca do Acre" "Amazonas" 232 0.160553633217993 449 0.310726643598616
130070 2008 "Boca do Acre" "Amazonas" 37 0.0652557319223986 168 0.296296296296296
130070 2009 "Boca do Acre" "Amazonas" 3 0.00401606425702811 239 0.319946452476573
130070 2010 "Boca do Acre" "Amazonas" 1 0.00277008310249307 97 0.268698060941828
130070 2011 "Boca do Acre" "Amazonas" 4 0.0161943319838057 68 0.275303643724696
130070 2012 "Boca do Acre" "Amazonas" 2 0.00619195046439629 96 0.297213622291022
130070 2013 "Boca do Acre" "Amazonas" 77 0.310483870967742 82 0.330645161290323
130070 2014 "Boca do Acre" "Amazonas" 44 0.167300380228137 67 0.254752851711027
130070 2015 "Boca do Acre" "Amazonas" 141 0.482876712328767 80 0.273972602739726
130070 2016 "Boca do Acre" "Amazonas" 29 0.218045112781955 41 0.308270676691729
130070 2017 "Boca do Acre" "Amazonas" 7 0.0492957746478873 43 0.302816901408451
130070 2018 "Boca do Acre" "Amazonas" 1 0.00304878048780488 116 0.353658536585366
130070 2019 "Boca do Acre" "Amazonas" 10 0.0246305418719212 136 0.334975369458128
130080 2007 "Borba" "Amazonas" 1376 0.191590086326928 4442 0.61849067112225
