mun;ano;group;ocup;n;p
120033;2009;Importado;Doméstica;16;6,75105485232067e-02
120033;2009;Importado;Caça/Pesca;1;4,21940928270042e-03
120033;2009;Importado;Viajante;1;4,21940928270042e-03
120033;2009;Importado;Outros;211;8,90295358649789e-01
120033;2009;Importado;Ignorado;5;2,10970464135021e-02
120033;2010;Autóctone;Agricultura;30;4,39431668375568e-03
120033;2010;Autóctone;Pecuária;1;1,46477222791856e-04
120033;2010;Autóctone;Doméstica;54;7,90977003076022e-03
120033;2010;Autóctone;Turismo;8;1,17181778233485e-03
120033;2010;Autóctone;Caça/Pesca;2;2,92954445583712e-04
120033;2010;Autóctone;Viajante;2;2,92954445583712e-04
120033;2010;Autóctone;Outros;6682;9,78760802695181e-01
120033;2010;Autóctone;Ignorado;48;7,03090669400908e-03
120033;2010;Importado;Agricultura;2;4,10677618069815e-03
120033;2010;Importado;Doméstica;4;8,21355236139630e-03
120033;2010;Importado;Turismo;1;2,05338809034908e-03
120033;2010;Importado;Viajante;1;2,05338809034908e-03
120033;2010;Importado;Outros;475;9,75359342915811e-01
120033;2010;Importado;Ignorado;4;8,21355236139630e-03
120033;2010;NA;Ignorado;2;1,00000000000000e+00
120033;2011;Autóctone;Agricultura;2167;3,93499182858180e-01
120033;2011;Autóctone;Pecuária;66;1,19847466860360e-02
120033;2011;Autóctone;Doméstica;28;5,08443798801525e-03
120033;2011;Autóctone;Turismo;22;3,99491556201198e-03
120033;2011;Autóctone;Caça/Pesca;1;1,81587071000545e-04
120033;2011;Autóctone;Viajante;12;2,17904485200654e-03
120033;2011;Autóctone;Outros;3128;5,68004358089704e-01
120033;2011;Autóctone;Ignorado;83;1,50717268930452e-02
120033;2011;Importado;Agricultura;165;4,26356589147287e-01
120033;2011;Importado;Pecuária;4;1,03359173126615e-02
120033;2011;Importado;Doméstica;3;7,75193798449612e-03
120033;2011;Importado;Turismo;1;2,58397932816537e-03
120033;2011;Importado;Outros;208;5,37467700258398e-01
120033;2011;Importado;Ignorado;6;1,55038759689922e-02
120033;2012;Autóctone;Agricultura;731;1,37045369328834e-01
120033;2012;Autóctone;Pecuária;20;3,74953130858643e-03
120033;2012;Autóctone;Doméstica;2;3,74953130858643e-04
120033;2012;Autóctone;Turismo;1;1,87476565429321e-04
120033;2012;Autóctone;Viajante;5;9,37382827146607e-04
120033;2012;Autóctone;Outros;4540;8,51143607049119e-01
120033;2012;Autóctone;Ignorado;35;6,56167979002625e-03
120033;2012;Importado;Agricultura;82;1,80616740088106e-01
120033;2012;Importado;Outros;367;8,08370044052863e-01
120033;2012;Importado;Ignorado;5;1,10132158590308e-02
120033;2013;Autóctone;Agricultura;764;1,07818233135761e-01
120033;2013;Autóctone;Pecuária;1;1,41123341800734e-04
120033;2013;Autóctone;Doméstica;20;2,82246683601468e-03
120033;2013;Autóctone;Viajante;2;2,82246683601468e-04
120033;2013;Autóctone;Outros;6264;8,83996613039797e-01
120033;2013;Autóctone;Ignorado;35;4,93931696302568e-03
120033;2013;Importado;Agricultura;49;1,33879781420765e-01
120033;2013;Importado;Doméstica;1;2,73224043715847e-03
120033;2013;Importado;Viajante;1;2,73224043715847e-03
120033;2013;Importado;Outros;313;8,55191256830601e-01
120033;2013;Importado;Ignorado;2;5,46448087431694e-03
120033;2014;Autóctone;Agricultura;4116;6,77307882178707e-01
120033;2014;Autóctone;Pecuária;55;9,05051834786901e-03
120033;2014;Autóctone;Doméstica;77;1,26707256870166e-02
120033;2014;Autóctone;Turismo;9;1,48099391146948e-03
120033;2014;Autóctone;Viajante;8;1,31643903241731e-03
120033;2014;Autóctone;Outros;1705;2,80566068783939e-01
120033;2014;Autóctone;Ignorado;107;1,76073720585815e-02
120033;2014;Importado;Agricultura;538;9,32409012131716e-01
120033;2014;Importado;Pecuária;9;1,55979202772964e-02
120033;2014;Importado;Outros;20;3,46620450606586e-02
120033;2014;Importado;Ignorado;10;1,73310225303293e-02
120033;2015;Autóctone;Agricultura;2731;5,12767555388659e-01
120033;2015;Autóctone;Pecuária;12;2,25309800976342e-03
120033;2015;Autóctone;Doméstica;54;1,01389410439354e-02
120033;2015;Autóctone;Turismo;3;5,63274502440856e-04
120033;2015;Autóctone;Caça/Pesca;2;3,75516334960571e-04
120033;2015;Autóctone;Viajante;16;3,00413067968457e-03
120033;2015;Autóctone;Outros;2444;4,58880961321817e-01
120033;2015;Autóctone;Ignorado;64;1,20165227187383e-02
120033;2015;Importado;Agricultura;372;6,61921708185053e-01
120033;2015;Importado;Doméstica;3;5,33807829181495e-03
120033;2015;Importado;Viajante;2;3,55871886120996e-03
120033;2015;Importado;Outros;177;3,14946619217082e-01
120033;2015;Importado;Ignorado;8;1,42348754448399e-02
120033;2016;Autóctone;Agricultura;4521;5,75117669507696e-01
120033;2016;Autóctone;Pecuária;33;4,19793919348683e-03
120033;2016;Autóctone;Doméstica;67;8,52308866556418e-03
120033;2016;Autóctone;Turismo;18;2,28978501462918e-03
120033;2016;Autóctone;Caça/Pesca;10;1,27210278590510e-03
120033;2016;Autóctone;Construção de estradas/barragens;1;1,27210278590510e-04
120033;2016;Autóctone;Viajante;49;6,23330365093500e-03
120033;2016;Autóctone;Outros;2999;3,81503625492940e-01
120033;2016;Autóctone;Ignorado;163;2,07352754102531e-02
120033;2016;Importado;Agricultura;494;5,96618357487923e-01
120033;2016;Importado;Pecuária;1;1,20772946859903e-03
120033;2016;Importado;Doméstica;3;3,62318840579710e-03
120033;2016;Importado;Caça/Pesca;1;1,20772946859903e-03
120033;2016;Importado;Viajante;3;3,62318840579710e-03
120033;2016;Importado;Outros;311;3,75603864734300e-01
120033;2016;Importado;Ignorado;15;1,81159420289855e-02
120033;2017;Autóctone;Agricultura;7016;6,80570375400136e-01
120033;2017;Autóctone;Pecuária;51;4,94713357260646e-03
120033;2017;Autóctone;Doméstica;198;1,92065185760016e-02
120033;2017;Autóctone;Turismo;10;9,70026190707149e-04
120033;2017;Autóctone;Garimpagem;2;1,94005238141430e-04
120033;2017;Autóctone;Caça/Pesca;11;1,06702880977786e-03
120033;2017;Autóctone;Viajante;41;3,97710738189931e-03
120033;2017;Autóctone;Outros;2812;2,72771364826850e-01
120033;2017;Autóctone;Ignorado;168;1,62964400038801e-02
120033;2017;Importado;Agricultura;497;7,72939346811820e-01
120033;2017;Importado;Pecuária;6;9,33125972006221e-03
120033;2017;Importado;Doméstica;6;9,33125972006221e-03
120033;2017;Importado;Viajante;2;3,11041990668740e-03
120033;2017;Importado;Outros;121;1,88180404354588e-01
120033;2017;Importado;Ignorado;11;1,71073094867807e-02
120033;2018;Autóctone;Agricultura;465;5,10989010989011e-02
120033;2018;Autóctone;Pecuária;2;2,19780219780220e-04
120033;2018;Autóctone;Doméstica;379;4,16483516483517e-02
120033;2018;Autóctone;Turismo;28;3,07692307692308e-03
120033;2018;Autóctone;Garimpagem;1;1,09890109890110e-04
120033;2018;Autóctone;Exploração Vegetal;3;3,29670329670330e-04
120033;2018;Autóctone;Caça/Pesca;13;1,42857142857143e-03
120033;2018;Autóctone;Viajante;40;4,39560439560440e-03
120033;2018;Autóctone;Outros;8008;8,80000000000000e-01
120033;2018;Autóctone;Ignorado;161;1,76923076923077e-02
120033;2018;Importado;Agricultura;16;3,30578512396694e-02
120033;2018;Importado;Doméstica;14;2,89256198347107e-02
120033;2018;Importado;Caça/Pesca;1;2,06611570247934e-03
120033;2018;Importado;Viajante;4;8,26446280991736e-03
120033;2018;Importado;Outros;445;9,19421487603306e-01
120033;2018;Importado;Ignorado;4;8,26446280991736e-03
120033;2019;Autóctone;Agricultura;254;7,04772475027747e-02
120033;2019;Autóctone;Pecuária;11;3,05216426193119e-03
120033;2019;Autóctone;Doméstica;552;1,53163152053274e-01
120033;2019;Autóctone;Turismo;8;2,21975582685905e-03
120033;2019;Autóctone;Garimpagem;2;5,54938956714761e-04
120033;2019;Autóctone;Exploração Vegetal;1;2,77469478357381e-04
120033;2019;Autóctone;Caça/Pesca;5;1,38734739178690e-03
120033;2019;Autóctone;Viajante;10;2,77469478357381e-03
120033;2019;Autóctone;Outros;2572;7,13651498335183e-01
120033;2019;Autóctone;Ignorado;189;5,24417314095450e-02
120033;2019;Importado;Agricultura;26;8,72483221476510e-02
120033;2019;Importado;Doméstica;29;9,73154362416107e-02
120033;2019;Importado;Outros;242;8,12080536912752e-01
120033;2019;Importado;Ignorado;1;3,35570469798658e-03
120033;2020;Autóctone;Agricultura;333;3,97849462365591e-01
120033;2020;Autóctone;Doméstica;359;4,28912783751493e-01
120033;2020;Autóctone;Turismo;2;2,38948626045400e-03
120033;2020;Autóctone;Caça/Pesca;1;1,19474313022700e-03
120033;2020;Autóctone;Outros;111;1,32616487455197e-01
120033;2020;Autóctone;Ignorado;31;3,70370370370370e-02
120033;2020;Importado;Agricultura;25;3,62318840579710e-01
120033;2020;Importado;Doméstica;38;5,50724637681159e-01
120033;2020;Importado;Outros;6;8,69565217391304e-02
120034;2007;Autóctone;Agricultura;2;5,00000000000000e-01
120034;2007;Autóctone;Viajante;1;2,50000000000000e-01
120034;2007;Autóctone;Outros;1;2,50000000000000e-01
120034;2007;Importado;Viajante;2;1,00000000000000e+00
120034;2008;Importado;Agricultura;1;1,00000000000000e+00
120034;2009;Autóctone;Outros;1;1,00000000000000e+00
120034;2009;Importado;Outros;2;1,00000000000000e+00
120034;2010;Importado;Viajante;3;1,00000000000000e+00
120034;2011;Autóctone;Exploração Vegetal;1;1,00000000000000e+00
120034;2011;Importado;Viajante;1;1,00000000000000e+00
120034;2012;Autóctone;Outros;1;1,00000000000000e+00
120034;2014;Autóctone;Agricultura;4;1,00000000000000e+00
120034;2014;Importado;Construção de estradas/barragens;1;2,50000000000000e-01
120034;2014;Importado;Viajante;2;5,00000000000000e-01
120034;2014;Importado;Ignorado;1;2,50000000000000e-01
120034;2015;Importado;Agricultura;1;5,00000000000000e-01
120034;2015;Importado;Ignorado;1;5,00000000000000e-01
120034;2016;Importado;Viajante;3;7,50000000000000e-01
120034;2016;Importado;Ignorado;1;2,50000000000000e-01
120034;2017;Importado;Agricultura;1;2,00000000000000e-01
120034;2017;Importado;Doméstica;3;6,00000000000000e-01
120034;2017;Importado;Viajante;1;2,00000000000000e-01
120034;2018;Importado;Agricultura;1;1,00000000000000e-01
120034;2018;Importado;Doméstica;2;2,00000000000000e-01
120034;2018;Importado;Exploração Vegetal;2;2,00000000000000e-01
120034;2018;Importado;Construção de estradas/barragens;1;1,00000000000000e-01
120034;2018;Importado;Viajante;2;2,00000000000000e-01
120034;2018;Importado;Ignorado;2;2,00000000000000e-01
120035;2007;Autóctone;Agricultura;39;2,54901960784314e-01
120035;2007;Autóctone;Doméstica;40;2,61437908496732e-01
120035;2007;Autóctone;Caça/Pesca;1;6,53594771241830e-03
120035;2007;Autóctone;Viajante;7;4,57516339869281e-02
120035;2007;Autóctone;Outros;20;1,30718954248366e-01
120035;2007;Autóctone;Ignorado;46;3,00653594771242e-01
120035;2007;Importado;Agricultura;2;5,55555555555556e-02
120035;2007;Importado;Doméstica;5;1,38888888888889e-01
120035;2007;Importado;Turismo;1;2,77777777777778e-02
120035;2007;Importado;Caça/Pesca;3;8,33333333333333e-02
120035;2007;Importado;Viajante;17;4,72222222222222e-01
120035;2007;Importado;Outros;8;2,22222222222222e-01
120035;2008;Autóctone;Agricultura;12;2,18181818181818e-01
120035;2008;Autóctone;Doméstica;16;2,90909090909091e-01
120035;2008;Autóctone;Turismo;1;1,81818181818182e-02
120035;2008;Autóctone;Caça/Pesca;5;9,09090909090909e-02
120035;2008;Autóctone;Viajante;1;1,81818181818182e-02
120035;2008;Autóctone;Outros;6;1,09090909090909e-01
120035;2008;Autóctone;Ignorado;14;2,54545454545455e-01
120035;2008;Importado;Agricultura;6;2,14285714285714e-01
120035;2008;Importado;Doméstica;3;1,07142857142857e-01
120035;2008;Importado;Caça/Pesca;1;3,57142857142857e-02
120035;2008;Importado;Viajante;14;5,00000000000000e-01
120035;2008;Importado;Outros;4;1,42857142857143e-01
120035;2009;Autóctone;Agricultura;18;1,05882352941176e-01
120035;2009;Autóctone;Doméstica;59;3,47058823529412e-01
120035;2009;Autóctone;Turismo;4;2,35294117647059e-02
120035;2009;Autóctone;Caça/Pesca;27;1,58823529411765e-01
120035;2009;Autóctone;Viajante;4;2,35294117647059e-02
120035;2009;Autóctone;Outros;26;1,52941176470588e-01
120035;2009;Autóctone;Ignorado;32;1,88235294117647e-01
120035;2009;Importado;Caça/Pesca;1;8,33333333333333e-02
120035;2009;Importado;Viajante;10;8,33333333333333e-01
120035;2009;Importado;Outros;1;8,33333333333333e-02
120035;2010;Autóctone;Agricultura;18;1,24137931034483e-01
120035;2010;Autóctone;Doméstica;55;3,79310344827586e-01
120035;2010;Autóctone;Turismo;1;6,89655172413793e-03
120035;2010;Autóctone;Caça/Pesca;22;1,51724137931034e-01
120035;2010;Autóctone;Viajante;3;2,06896551724138e-02
120035;2010;Autóctone;Outros;23;1,58620689655172e-01
120035;2010;Autóctone;Ignorado;23;1,58620689655172e-01
120035;2010;Importado;Doméstica;6;2,60869565217391e-01
120035;2010;Importado;Viajante;15;6,52173913043478e-01
120035;2010;Importado;Outros;2;8,69565217391304e-02
120035;2011;Autóctone;Agricultura;16;3,47826086956522e-01
120035;2011;Autóctone;Doméstica;9;1,95652173913043e-01
120035;2011;Autóctone;Caça/Pesca;4;8,69565217391304e-02
120035;2011;Autóctone;Viajante;1;2,17391304347826e-02
120035;2011;Autóctone;Outros;8;1,73913043478261e-01
120035;2011;Autóctone;Ignorado;8;1,73913043478261e-01
120035;2011;Importado;Agricultura;3;9,09090909090909e-02
120035;2011;Importado;Doméstica;4;1,21212121212121e-01
120035;2011;Importado;Viajante;19;5,75757575757576e-01
120035;2011;Importado;Outros;6;1,81818181818182e-01
120035;2011;Importado;Ignorado;1;3,03030303030303e-02
120035;2012;Autóctone;Agricultura;13;2,03125000000000e-01
120035;2012;Autóctone;Doméstica;30;4,68750000000000e-01
120035;2012;Autóctone;Caça/Pesca;15;2,34375000000000e-01
120035;2012;Autóctone;Viajante;3;4,68750000000000e-02
120035;2012;Autóctone;Outros;3;4,68750000000000e-02
120035;2012;Importado;Agricultura;2;6,89655172413793e-02
120035;2012;Importado;Doméstica;9;3,10344827586207e-01
120035;2012;Importado;Caça/Pesca;3;1,03448275862069e-01
120035;2012;Importado;Viajante;11;3,79310344827586e-01
120035;2012;Importado;Outros;4;1,37931034482759e-01
120035;2013;Autóctone;Agricultura;20;2,66666666666667e-01
120035;2013;Autóctone;Doméstica;16;2,13333333333333e-01
120035;2013;Autóctone;Caça/Pesca;9;1,20000000000000e-01
120035;2013;Autóctone;Construção de estradas/barragens;1;1,33333333333333e-02
120035;2013;Autóctone;Viajante;6;8,00000000000000e-02
120035;2013;Autóctone;Outros;23;3,06666666666667e-01
120035;2013;Importado;Agricultura;4;1,81818181818182e-01
120035;2013;Importado;Doméstica;2;9,09090909090909e-02
120035;2013;Importado;Exploração Vegetal;1;4,54545454545455e-02
120035;2013;Importado;Caça/Pesca;1;4,54545454545455e-02
120035;2013;Importado;Viajante;8;3,63636363636364e-01
120035;2013;Importado;Outros;6;2,72727272727273e-01
120035;2014;Autóctone;Agricultura;9;9,89010989010989e-02
120035;2014;Autóctone;Doméstica;35;3,84615384615385e-01
120035;2014;Autóctone;Caça/Pesca;15;1,64835164835165e-01
120035;2014;Autóctone;Viajante;4;4,39560439560440e-02
120035;2014;Autóctone;Outros;28;3,07692307692308e-01
120035;2014;Importado;Agricultura;2;8,69565217391304e-02
120035;2014;Importado;Caça/Pesca;1;4,34782608695652e-02
120035;2014;Importado;Viajante;9;3,91304347826087e-01
120035;2014;Importado;Outros;10;4,34782608695652e-01
120035;2014;Importado;Ignorado;1;4,34782608695652e-02
120035;2015;Autóctone;Agricultura;6;1,00000000000000e-01
120035;2015;Autóctone;Doméstica;15;2,50000000000000e-01
120035;2015;Autóctone;Caça/Pesca;8;1,33333333333333e-01
120035;2015;Autóctone;Viajante;1;1,66666666666667e-02
120035;2015;Autóctone;Outros;29;4,83333333333333e-01
120035;2015;Autóctone;Ignorado;1;1,66666666666667e-02
120035;2015;Importado;Doméstica;3;1,57894736842105e-01
120035;2015;Importado;Caça/Pesca;1;5,26315789473684e-02
120035;2015;Importado;Viajante;4;2,10526315789474e-01
120035;2015;Importado;Outros;11;5,78947368421053e-01
120035;2015;NA;Viajante;1;5,00000000000000e-01
120035;2015;NA;Outros;1;5,00000000000000e-01
120035;2016;Autóctone;Agricultura;6;1,00000000000000e-01
120035;2016;Autóctone;Doméstica;15;2,50000000000000e-01
120035;2016;Autóctone;Turismo;4;6,66666666666667e-02
120035;2016;Autóctone;Caça/Pesca;4;6,66666666666667e-02
120035;2016;Autóctone;Viajante;1;1,66666666666667e-02
120035;2016;Autóctone;Outros;30;5,00000000000000e-01
120035;2016;Importado;Doméstica;3;9,09090909090909e-02
120035;2016;Importado;Caça/Pesca;1;3,03030303030303e-02
120035;2016;Importado;Viajante;6;1,81818181818182e-01
120035;2016;Importado;Outros;23;6,96969696969697e-01
120035;2016;NA;Outros;1;1,00000000000000e+00
120035;2017;Autóctone;Agricultura;10;1,29870129870130e-01
120035;2017;Autóctone;Doméstica;21;2,72727272727273e-01
120035;2017;Autóctone;Caça/Pesca;5;6,49350649350649e-02
120035;2017;Autóctone;Viajante;3;3,89610389610390e-02
120035;2017;Autóctone;Outros;23;2,98701298701299e-01
120035;2017;Autóctone;Ignorado;15;1,94805194805195e-01
120035;2017;Importado;Agricultura;4;4,49438202247191e-02
120035;2017;Importado;Doméstica;4;4,49438202247191e-02
120035;2017;Importado;Viajante;33;3,70786516853933e-01
120035;2017;Importado;Outros;27;3,03370786516854e-01
120035;2017;Importado;Ignorado;21;2,35955056179775e-01
120035;2018;Autóctone;Agricultura;13;1,94029850746269e-01
120035;2018;Autóctone;Doméstica;6;8,95522388059701e-02
120035;2018;Autóctone;Caça/Pesca;5;7,46268656716418e-02
120035;2018;Autóctone;Outros;16;2,38805970149254e-01
120035;2018;Autóctone;Ignorado;27;4,02985074626866e-01
120035;2018;Importado;Agricultura;3;4,05405405405405e-02
120035;2018;Importado;Doméstica;3;4,05405405405405e-02
120035;2018;Importado;Garimpagem;1;1,35135135135135e-02
120035;2018;Importado;Viajante;14;1,89189189189189e-01
120035;2018;Importado;Outros;6;8,10810810810811e-02
120035;2018;Importado;Ignorado;47;6,35135135135135e-01
120035;2019;Autóctone;Agricultura;8;1,35593220338983e-01
120035;2019;Autóctone;Doméstica;11;1,86440677966102e-01
120035;2019;Autóctone;Viajante;3;5,08474576271186e-02
120035;2019;Autóctone;Outros;27;4,57627118644068e-01
120035;2019;Autóctone;Ignorado;10;1,69491525423729e-01
120035;2019;Importado;Doméstica;5;1,47058823529412e-01
120035;2019;Importado;Viajante;9;2,64705882352941e-01
120035;2019;Importado;Outros;14;4,11764705882353e-01
120035;2019;Importado;Ignorado;6;1,76470588235294e-01
120035;2019;NA;Ignorado;1;1,00000000000000e+00
120035;2020;Autóctone;Agricultura;1;6,25000000000000e-02
120035;2020;Autóctone;Doméstica;1;6,25000000000000e-02
120035;2020;Autóctone;Outros;14;8,75000000000000e-01
120035;2020;Importado;Agricultura;1;1,42857142857143e-01
120035;2020;Importado;Viajante;3;4,28571428571429e-01
120035;2020;Importado;Outros;2;2,85714285714286e-01
120035;2020;Importado;Ignorado;1;1,42857142857143e-01
120038;2007;Autóctone;Agricultura;230;1,56143923964698e-01
120038;2007;Autóctone;Pecuária;14;9,50441276306857e-03
120038;2007;Autóctone;Doméstica;256;1,73794976238968e-01
120038;2007;Autóctone;Turismo;2;1,35777325186694e-03
