origem;destino;ano;fluxos
130020;130406;2007;  63
130040;130260;2015;  63
130115;130260;2009;  63
130240;110020;2017;  63
130240;120001;2009;  63
130240;120040;2017;  63
130240;120045;2019;  63
130280;130420;2009;  63
130380;130260;2010;  63
130420;130260;2017;  63
140020;140047;2017;  63
150030;160030;2011;  63
150380;150420;2012;  63
150543;150613;2015;  63
150580;150180;2009;  63
150580;150810;2011;  63
160005;160030;2014;  63
160005;160060;2015;  63
160020;160030;2018;  63
160050;160030;2013;  63
510140;510515;2007;  63
110013;110011;2010;  62
110033;110020;2007;  62
120020;120033;2008;  62
130240;110020;2015;  62
130260;130185;2010;  62
130260;130356;2010;  62
130280;130420;2015;  62
130300;150300;2008;  62
130410;130260;2008;  62
150280;150140;2017;  62
150543;150808;2014;  62
150548;150178;2017;  62
150550;150309;2007;  62
150730;150808;2007;  62
160023;160030;2009;  62
160030;160060;2014;  62
160060;160030;2008;  62
210980;210927;2008;  62
211176;210060;2008;  62
110020;110014;2007;  61
110026;110002;2009;  61
110033;110045;2009;  61
130020;130406;2015;  61
130240;110020;2012;  61
130260;130185;2007;  61
130350;130070;2015;  61
150375;130014;2010;  61
150497;150370;2008;  61
160020;160050;2007;  61
110013;110012;2009;  60
110020;130170;2017;  60
120020;120039;2017;  60
120033;120040;2018;  60
130020;130406;2009;  60
130020;130406;2010;  60
130170;110020;2014;  60
130270;130170;2016;  60
130426;130420;2008;  60
140015;140010;2007;  60
150178;150309;2009;  60
150345;150095;2009;  60
160015;160053;2007;  60
160015;160060;2012;  60
160030;160060;2007;  60
110020;110004;2010;  59
120020;120035;2017;  59
120020;120040;2019;  59
120033;120020;2020;  59
120033;120042;2011;  59
130083;130260;2007;  59
130320;130250;2007;  59
140028;140030;2019;  59
150070;150030;2009;  59
150070;160030;2017;  59
150300;130300;2009;  59
150375;110002;2012;  59
160005;160030;2018;  59
160015;160053;2008;  59
160015;160060;2011;  59
160030;160060;2011;  59
210467;210632;2009;  59
510140;510325;2009;  59
110020;110030;2012;  58
110020;130170;2016;  58
110020;130170;2019;  58
110026;110094;2009;  58
110033;110010;2008;  58
120038;120040;2007;  58
120042;120033;2018;  58
130014;110020;2007;  58
130030;130260;2016;  58
130090;130170;2010;  58
130120;130260;2015;  58
140010;130260;2008;  58
140010;130260;2010;  58
150030;160060;2009;  58
150360;150619;2010;  58
150360;150680;2016;  58
150370;150420;2008;  58
150810;150178;2017;  58
150830;210197;2011;  58
110020;110030;2007;  57
130270;110020;2007;  57
130395;130260;2007;  57
130426;130420;2009;  57
140028;140030;2020;  57
150030;160030;2007;  57
150180;160030;2017;  57
150250;160030;2017;  57
150280;150180;2018;  57
150309;150795;2009;  57
150548;150178;2012;  57
150550;150345;2007;  57
160015;160030;2010;  57
160070;160030;2017;  57
510140;510325;2008;  57
110020;110004;2009;  56
110020;110040;2007;  56
120020;130165;2019;  56
120020;130180;2008;  56
130040;130260;2019;  56
130250;130260;2015;  56
130260;130185;2009;  56
130330;150360;2007;  56
130410;130170;2010;  56
150060;150503;2010;  56
150110;150180;2012;  56
150520;150770;2010;  56
150543;150613;2013;  56
150550;150345;2008;  56
160023;160053;2015;  56
110010;110020;2011;  55
110080;110002;2011;  55
130115;130260;2011;  55
130270;110002;2009;  55
130270;130260;2007;  55
130350;130070;2013;  55
130420;130260;2019;  55
140060;140050;2009;  55
150030;160030;2008;  55
150120;150810;2018;  55
150195;150495;2008;  55
150309;150795;2008;  55
150345;150720;2008;  55
150360;150680;2017;  55
150360;510642;2009;  55
150375;150360;2017;  55
150730;150808;2014;  55
160015;160030;2009;  55
110020;120040;2017;  54
110080;110002;2008;  54
120020;130180;2009;  54
130030;130260;2015;  54
130240;120040;2011;  54
130280;130002;2009;  54
130300;150300;2009;  54
140005;140010;2016;  54
150030;160030;2015;  54
150180;160030;2009;  54
150250;160030;2013;  54
150497;150370;2010;  54
150520;150210;2017;  54
150543;150613;2012;  54
150580;150810;2008;  54
160015;160030;2008;  54
160023;160030;2010;  54
110026;110002;2010;  53
110045;110012;2007;  53
120020;120040;2008;  53
130115;130260;2015;  53
130115;130260;2018;  53
130240;120040;2019;  53
130240;130070;2014;  53
130260;130250;2011;  53
130260;140010;2007;  53
130320;130260;2011;  53
130320;130260;2019;  53
130380;130360;2017;  53
140045;140010;2018;  53
150030;160060;2007;  53
150060;150172;2011;  53
150070;150030;2008;  53
150140;160030;2009;  53
150180;160030;2011;  53
150345;150095;2008;  53
150345;150720;2009;  53
150375;150360;2018;  53
150375;150680;2007;  53
150618;150380;2012;  53
160023;160030;2014;  53
510325;110011;2019;  53
110002;110020;2010;  52
110013;110011;2008;  52
110013;110012;2008;  52
110020;110004;2011;  52
110040;110015;2007;  52
120020;120033;2009;  52
120020;120039;2013;  52
120020;130165;2012;  52
130115;130260;2010;  52
140028;140030;2011;  52
140047;140010;2014;  52
150110;150770;2011;  52
150180;150140;2010;  52
150210;150810;2011;  52
150360;150375;2015;  52
150375;150680;2008;  52
150548;150309;2008;  52
150805;150360;2007;  52
160023;160070;2013;  52
510325;110011;2015;  52
110033;110012;2007;  51
110094;110013;2010;  51
110175;110013;2008;  51
120045;120040;2015;  51
130040;130260;2009;  51
130090;130170;2009;  51
130090;130240;2011;  51
130240;120001;2010;  51
150180;160030;2018;  51
150250;150140;2009;  51
150360;130014;2012;  51
150503;510642;2013;  51
150548;150506;2012;  51
150800;150550;2010;  51
160015;160005;2014;  51
160023;160030;2011;  51
160030;160060;2012;  51
160030;160060;2018;  51
210260;210632;2007;  51
510140;510325;2019;  51
110020;110080;2014;  50
110094;110012;2009;  50
130063;130260;2007;  50
130090;130170;2020;  50
130180;130165;2013;  50
130270;130170;2014;  50
130290;130260;2009;  50
130320;130260;2012;  50
130330;110002;2017;  50
130380;130360;2010;  50
140023;140050;2019;  50
150060;150172;2010;  50
150070;150030;2017;  50
150360;510025;2007;  50
150360;510025;2012;  50
150420;150497;2008;  50
150548;150085;2009;  50
150548;150420;2008;  50
160015;160060;2010;  50
160023;160030;2016;  50
160023;160053;2013;  50
160070;160030;2010;  50
110002;110011;2007;  49
110013;110011;2009;  49
110020;110028;2007;  49
110020;110030;2013;  49
110094;110012;2011;  49
110110;110020;2008;  49
120020;120042;2019;  49
120020;130165;2011;  49
120045;120040;2008;  49
130040;130260;2008;  49
130110;130255;2007;  49
130250;130260;2014;  49
130290;150360;2013;  49
130380;130260;2014;  49
140010;130260;2009;  49
140023;140010;2019;  49
150070;150570;2019;  49
150070;160030;2015;  49
150110;150140;2017;  49
150180;160030;2014;  49
150360;510025;2013;  49
150548;150506;2016;  49
150550;150178;2008;  49
160005;160060;2007;  49
160005;160060;2016;  49
160020;160030;2019;  49
160027;160030;2014;  49
160030;160060;2017;  49
110013;110002;2008;  48
110013;110012;2012;  48
110020;110012;2013;  48
110020;110015;2010;  48
110110;110020;2009;  48
120020;130165;2014;  48
120033;120042;2013;  48
120042;120033;2011;  48
120045;120040;2020;  48
130040;130360;2017;  48
130165;130180;2009;  48
130180;130165;2007;  48
130190;130260;2014;  48
130270;110011;2007;  48
130290;150680;2018;  48
130380;130360;2015;  48
130420;130120;2008;  48
150070;150030;2018;  48
150085;150506;2011;  48
150085;150548;2010;  48
150180;150580;2016;  48
150195;210197;2010;  48
150580;150810;2012;  48
150780;150172;2009;  48
150795;150800;2010;  48
160005;160030;2011;  48
160015;160060;2009;  48
160070;160030;2008;  48
210467;210632;2011;  48
510140;110012;2007;  48
110009;510515;2009;  47
110020;110028;2010;  47
110020;110034;2007;  47
110020;120040;2016;  47
110020;130170;2008;  47
110040;110045;2016;  47
120060;120020;2011;  47
120060;120020;2016;  47
130014;110013;2008;  47
130260;130356;2007;  47
130260;150680;2007;  47
130380;130260;2011;  47
130410;130170;2019;  47
130410;130260;2009;  47
130420;130260;2011;  47
150110;150120;2018;  47
150178;150810;2008;  47
150210;150080;2011;  47
150210;150520;2012;  47
150360;150805;2016;  47
150360;510642;2013;  47
150375;110070;2010;  47
150380;150420;2007;  47
150730;150808;2015;  47
160015;160005;2008;  47
160053;160030;2020;  47
210980;210927;2007;  47
510325;110011;2007;  47
510325;110012;2015;  47
110013;110015;2007;  46
110020;110002;2013;  46
110020;110028;2009;  46
110070;110045;2010;  46
110110;110020;2010;  46
130020;130060;2019;  46
130060;130406;2009;  46
130060;130406;2013;  46
130240;130260;2014;  46
130270;130014;2009;  46
130270;130170;2013;  46
130290;130260;2017;  46
130330;130170;2007;  46
150085;150548;2011;  46
150178;150810;2009;  46
150300;130300;2007;  46
150360;130260;2019;  46
150600;150680;2010;  46
160015;160005;2012;  46
160030;160060;2015;  46
210927;210860;2008;  46
110002;110011;2009;  45
110020;110015;2008;  45
110020;130260;2019;  45
110094;110012;2008;  45
120001;120040;2007;  45
130080;130260;2010;  45
130080;130310;2007;  45
130110;130260;2019;  45
130140;130195;2009;  45
130395;130200;2007;  45
130400;130190;2009;  45
150030;160060;2017;  45
150172;150060;2008;  45
150250;150070;2009;  45
150345;150812;2010;  45
150360;130260;2018;  45
150375;150680;2009;  45
150420;150553;2007;  45
160005;160030;2017;  45
160030;160060;2019;  45
160050;160030;2014;  45
160060;160005;2007;  45
160060;160040;2018;  45
210055;210260;2014;  45
210260;210632;2014;  45
210360;211150;2009;  45
211176;210235;2008;  45
110020;110011;2012;  44
110020;130090;2015;  44
120020;130165;2015;  44
130083;130250;2012;  44
130260;130353;2009;  44
130280;130420;2013;  44
130360;130040;2007;  44
130380;130360;2011;  44
140002;140045;2014;  44
140010;130260;2018;  44
140015;140010;2018;  44
140028;140010;2012;  44
140045;140010;2010;  44
150070;160030;2013;  44
150180;160030;2007;  44
150309;150380;2013;  44
150345;150240;2009;  44
150345;150405;2009;  44
150565;150680;2010;  44
160005;160030;2010;  44
160027;160030;2012;  44
160070;160030;2018;  44
510757;110012;2009;  44
110013;110012;2016;  43
110020;110004;2008;  43
110033;110010;2010;  43
110040;110002;2017;  43
110094;110013;2007;  43
120033;120042;2018;  43
130014;130260;2007;  43
130020;130406;2014;  43
130040;130260;2014;  43
130140;130180;2011;  43
130140;130260;2013;  43
130185;130250;2010;  43
130185;130250;2012;  43
130250;130083;2008;  43
130250;130185;2008;  43
130360;130380;2017;  43
130395;130430;2018;  43
130420;130260;2012;  43
130420;130260;2014;  43
140005;140010;2012;  43
140005;140010;2017;  43
140047;140010;2011;  43
150060;150172;2012;  43
150070;150030;2016;  43
150070;160030;2008;  43
150110;150520;2017;  43
150178;150309;2011;  43
150210;150810;2018;  43
150280;150140;2009;  43
150506;150810;2007;  43
150506;150810;2018;  43
150520;150810;2011;  43
160005;160060;2011;  43
160005;160060;2014;  43
160027;160030;2018;  43
110020;110040;2008;  42
110020;130090;2009;  42
110040;110002;2018;  42
110160;110011;2008;  42
120020;120040;2009;  42
120020;120060;2010;  42
130040;130260;2016;  42
130040;130320;2008;  42
130115;130260;2014;  42
130180;120020;2013;  42
130260;130190;2010;  42
130280;130360;2007;  42
130290;130310;2018;  42
130350;130070;2010;  42
130390;130060;2015;  42
130395;130353;2007;  42
130406;130390;2012;  42
130426;130420;2015;  42
140047;140010;2008;  42
140047;140010;2009;  42
140047;140010;2012;  42
140047;140010;2020;  42
150070;150770;2009;  42
150070;150770;2011;  42
150110;150770;2018;  42
150172;150060;2007;  42
150180;160060;2010;  42
150195;210197;2009;  42
150495;150307;2010;  42
150543;150613;2017;  42
150548;150810;2019;  42
150770;150140;2011;  42
160015;160005;2013;  42
110009;110004;2019;  41
110020;130260;2011;  41
110040;110011;2007;  41
110045;110002;2007;  41
110045;110011;2007;  41
110060;110002;2007;  41
110094;110002;2014;  41
110094;110012;2010;  41
120020;130165;2020;  41
130020;130406;2011;  41
130115;130260;2012;  41
130130;130260;2007;  41
130185;130250;2009;  41
130185;130320;2007;  41
130360;130260;2017;  41
130380;130360;2013;  41
130406;130060;2015;  41
130426;130420;2010;  41
140015;140010;2012;  41
140028;140030;2012;  41
140047;140060;2017;  41
150070;150030;2013;  41
150110;150140;2011;  41
150280;150770;2017;  41
150300;130300;2008;  41
150345;150720;2010;  41
150520;150400;2010;  41
150543;150613;2016;  41
150548;150277;2007;  41
160030;160060;2009;  41
510325;110004;2015;  41
110020;110010;2013;  40
110020;110140;2007;  40
110020;130170;2013;  40
110020;130240;2010;  40
110033;110011;2007;  40
110080;110012;2011;  40
110094;110002;2018;  40
120013;120040;2014;  40
120020;120039;2018;  40
130090;130240;2009;  40
130240;110020;2014;  40
130240;110020;2016;  40
130270;130170;2015;  40
130350;130070;2012;  40
130420;130260;2010;  40
140020;140010;2020;  40
140020;140047;2019;  40
150070;160030;2014;  40
150110;150770;2017;  40
150309;150497;2012;  40
150360;150100;2013;  40
150360;510340;2011;  40
150548;150506;2014;  40
150618;150175;2008;  40
160015;160060;2017;  40
160020;160060;2007;  40
210260;210632;2008;  40
210980;210927;2011;  40
510325;110015;2007;  40
110002;110011;2008;  39
110002;110011;2011;  39
110002;110020;2009;  39
110020;110030;2011;  39
110020;120001;2010;  39
110070;110140;2007;  39
110100;110070;2007;  39
110110;110002;2013;  39
110110;110020;2011;  39
120013;120040;2007;  39
120020;120033;2012;  39
120020;120039;2010;  39
130120;130420;2007;  39
130210;130360;2009;  39
130260;130250;2008;  39
130330;110020;2008;  39
130380;130260;2008;  39
130380;130260;2009;  39
130420;130002;2010;  39
130420;130260;2013;  39
140047;140010;2016;  39
140050;140010;2014;  39
150195;150220;2009;  39
150360;150503;2020;  39
150506;150810;2008;  39
150548;150178;2016;  39
150780;150060;2013;  39
160015;160060;2008;  39
160020;160060;2013;  39
160023;160030;2017;  39
160030;160060;2010;  39
160060;160005;2009;  39
510325;110015;2008;  39
110002;110015;2010;  38
110010;110033;2007;  38
110020;110018;2007;  38
110020;120040;2020;  38
120040;110020;2011;  38
130140;130180;2012;  38
130180;120020;2010;  38
130270;110020;2008;  38
130290;130080;2018;  38
130410;130250;2007;  38
140010;130260;2011;  38
140047;130260;2017;  38
150210;150140;2012;  38
150250;150180;2009;  38
150380;150420;2009;  38
150548;150309;2007;  38
150580;150810;2015;  38
160015;160060;2014;  38
160015;160060;2016;  38
160020;160060;2011;  38
160027;160030;2013;  38
160080;160027;2017;  38
510325;110012;2010;  38
110002;110015;2009;  37
110020;110030;2009;  37
110020;110045;2013;  37
110020;110080;2013;  37
110080;110002;2009;  37
110080;110002;2010;  37
120020;120039;2015;  37
120033;120040;2016;  37
120042;120033;2012;  37
130040;140010;2019;  37
130240;120001;2008;  37
130260;130185;2008;  37
130260;130185;2011;  37
130270;130170;2012;  37
130290;150375;2012;  37
130330;130260;2008;  37
130380;130360;2012;  37
130420;130260;2015;  37
140020;140010;2016;  37
140047;130260;2007;  37
140047;130260;2010;  37
140047;130260;2018;  37
150030;160060;2008;  37
150070;150140;2017;  37
150110;150180;2019;  37
150120;150810;2012;  37
150195;210197;2008;  37
150195;210315;2009;  37
150210;150140;2019;  37
150309;150795;2007;  37
150345;150405;2007;  37
150503;150360;2014;  37
150506;150810;2010;  37
150550;150309;2011;  37
160020;160070;2009;  37
210467;210632;2008;  37
510325;110012;2014;  37
110013;110011;2011;  36
110013;110175;2008;  36
110020;110014;2008;  36
110020;110015;2009;  36
110020;110028;2011;  36
110020;110080;2020;  36
110020;120040;2014;  36
110080;110110;2007;  36
110094;110002;2017;  36
120033;120042;2008;  36
120042;120033;2013;  36
130090;130170;2012;  36
130090;130170;2013;  36
130185;130250;2008;  36
130260;130002;2009;  36
130290;130014;2007;  36
130350;130070;2008;  36
130350;130070;2019;  36
130380;130360;2018;  36
130395;130430;2008;  36
130410;130170;2018;  36
130420;130002;2008;  36
140023;140050;2007;  36
150050;160080;2013;  36
150110;150770;2010;  36
150110;150770;2019;  36
150120;150810;2017;  36
150180;160030;2015;  36
150195;210317;2010;  36
150250;160030;2018;  36
150345;150800;2011;  36
150360;150619;2007;  36
150565;150680;2009;  36
150580;150810;2017;  36
150810;150380;2010;  36
160005;160030;2019;  36
160005;160060;2012;  36
160015;160005;2010;  36
160020;160060;2017;  36
160050;160060;2007;  36
510325;110025;2007;  36
110013;110011;2015;  35
110013;110015;2010;  35
110020;110070;2007;  35
110020;110080;2015;  35
110020;110080;2017;  35
110020;110100;2007;  35
110020;110140;2010;  35
110020;120040;2015;  35
110020;130240;2009;  35
110020;130240;2011;  35
110045;110130;2010;  35
120020;120060;2017;  35
120020;130165;2009;  35
120020;130180;2018;  35
120080;120040;2007;  35
130090;130240;2016;  35
130240;120040;2009;  35
130240;130070;2019;  35
130260;130420;2007;  35
130290;150680;2019;  35
130330;110002;2018;  35
130380;130260;2012;  35
130380;130260;2020;  35
130395;130353;2018;  35
140028;140010;2016;  35
150070;160030;2016;  35
150195;150230;2009;  35
150276;150613;2019;  35
150280;150140;2011;  35
150360;130260;2012;  35
150520;150140;2012;  35
150580;150180;2011;  35
160020;160070;2013;  35
160050;160030;2017;  35
510325;130170;2010;  35
110010;110020;2012;  34
110020;110080;2019;  34
110020;130260;2014;  34
110045;110034;2007;  34
