mun;ano;group;raca;n;p
210530;2017;Importado;Parda;6;5,45454545454545e-01
210530;2017;NA;Branca;4;3,07692307692308e-01
210530;2017;NA;Preta;1;7,69230769230769e-02
210530;2017;NA;Amarela;1;7,69230769230769e-02
210530;2017;NA;Parda;7;5,38461538461538e-01
210530;2018;Importado;Branca;7;5,00000000000000e-01
210530;2018;Importado;Preta;1;7,14285714285714e-02
210530;2018;Importado;Parda;6;4,28571428571429e-01
210530;2018;NA;Branca;3;2,00000000000000e-01
210530;2018;NA;Preta;1;6,66666666666667e-02
210530;2018;NA;Amarela;1;6,66666666666667e-02
210530;2018;NA;Parda;10;6,66666666666667e-01
210530;2019;Importado;Preta;2;2,00000000000000e-01
210530;2019;Importado;Parda;8;8,00000000000000e-01
210530;2019;NA;Branca;1;1,25000000000000e-01
210530;2019;NA;Preta;2;2,50000000000000e-01
210530;2019;NA;Parda;5;6,25000000000000e-01
210530;2020;Importado;Branca;1;1,00000000000000e+00
210530;2020;NA;Branca;2;1,00000000000000e+00
210535;2007;Autóctone;Ignorado;1;1,00000000000000e+00
210535;2007;NA;Ignorado;16;1,00000000000000e+00
210535;2008;Autóctone;Ignorado;1;1,00000000000000e+00
210535;2008;Importado;Ignorado;1;1,00000000000000e+00
210535;2008;NA;Ignorado;9;1,00000000000000e+00
210535;2009;Autóctone;Ignorado;2;1,00000000000000e+00
210535;2009;Importado;Ignorado;1;1,00000000000000e+00
210535;2009;NA;Ignorado;8;1,00000000000000e+00
210535;2010;Autóctone;Ignorado;4;1,00000000000000e+00
210535;2010;Importado;Ignorado;2;1,00000000000000e+00
210535;2010;NA;Ignorado;23;1,00000000000000e+00
210535;2011;Autóctone;Parda;1;1,00000000000000e+00
210535;2011;Importado;Parda;1;1,00000000000000e+00
210535;2011;NA;Parda;16;9,41176470588235e-01
210535;2011;NA;Ignorado;1;5,88235294117647e-02
210535;2012;Importado;Parda;1;1,00000000000000e+00
210535;2012;NA;Branca;1;3,70370370370370e-02
210535;2012;NA;Parda;26;9,62962962962963e-01
210535;2013;Autóctone;Parda;1;1,00000000000000e+00
210535;2013;Importado;Branca;1;5,00000000000000e-01
210535;2013;Importado;Parda;1;5,00000000000000e-01
210535;2013;NA;Branca;1;2,32558139534884e-02
210535;2013;NA;Preta;3;6,97674418604651e-02
210535;2013;NA;Parda;39;9,06976744186046e-01
210535;2014;Importado;Parda;1;1,00000000000000e+00
210535;2014;NA;Preta;2;6,89655172413793e-02
210535;2014;NA;Parda;27;9,31034482758621e-01
210535;2015;NA;Parda;9;1,00000000000000e+00
210535;2016;Autóctone;Parda;1;1,00000000000000e+00
210535;2016;Importado;Parda;3;1,00000000000000e+00
210535;2016;NA;Parda;5;1,00000000000000e+00
210535;2017;Autóctone;Parda;12;1,00000000000000e+00
210535;2017;Importado;Branca;1;1,25000000000000e-01
210535;2017;Importado;Parda;7;8,75000000000000e-01
210535;2017;NA;Branca;1;6,66666666666667e-02
210535;2017;NA;Parda;14;9,33333333333333e-01
210535;2018;Autóctone;Parda;3;1,00000000000000e+00
210535;2018;NA;Amarela;1;4,34782608695652e-02
210535;2018;NA;Parda;22;9,56521739130435e-01
210535;2019;Autóctone;Branca;2;6,66666666666667e-01
210535;2019;Autóctone;Parda;1;3,33333333333333e-01
210535;2019;Importado;Parda;1;1,00000000000000e+00
210535;2019;NA;Parda;10;1,00000000000000e+00
210535;2020;Autóctone;Parda;1;1,00000000000000e+00
210535;2020;Importado;Parda;9;1,00000000000000e+00
210535;2020;NA;Parda;5;1,00000000000000e+00
210540;2007;Autóctone;Ignorado;12;1,00000000000000e+00
210540;2007;Importado;Ignorado;4;1,00000000000000e+00
210540;2007;NA;Ignorado;6;1,00000000000000e+00
210540;2008;Autóctone;Ignorado;1;1,00000000000000e+00
210540;2008;NA;Ignorado;3;1,00000000000000e+00
210540;2009;Importado;Ignorado;3;1,00000000000000e+00
210540;2009;NA;Ignorado;7;1,00000000000000e+00
210540;2010;Importado;Ignorado;8;1,00000000000000e+00
210540;2010;NA;Ignorado;10;1,00000000000000e+00
210540;2011;Importado;Branca;1;3,33333333333333e-01
210540;2011;Importado;Parda;1;3,33333333333333e-01
210540;2011;Importado;Ignorado;1;3,33333333333333e-01
210540;2011;NA;Branca;2;2,00000000000000e-01
210540;2011;NA;Preta;1;1,00000000000000e-01
210540;2011;NA;Parda;7;7,00000000000000e-01
210540;2012;Importado;Preta;1;1,00000000000000e+00
210540;2012;NA;Parda;2;1,00000000000000e+00
210540;2013;Importado;Parda;2;1,00000000000000e+00
210540;2014;Importado;Parda;1;1,00000000000000e+00
210540;2015;Importado;Branca;1;3,33333333333333e-01
210540;2015;Importado;Parda;2;6,66666666666667e-01
210540;2016;Importado;Branca;3;6,00000000000000e-01
210540;2016;Importado;Parda;2;4,00000000000000e-01
210542;2007;Autóctone;Ignorado;2;1,00000000000000e+00
210542;2007;Importado;Ignorado;14;1,00000000000000e+00
210542;2007;NA;Ignorado;12;1,00000000000000e+00
210542;2008;Autóctone;Ignorado;2;1,00000000000000e+00
210542;2008;Importado;Ignorado;18;1,00000000000000e+00
210542;2008;NA;Ignorado;9;1,00000000000000e+00
210542;2009;Autóctone;Ignorado;1;1,00000000000000e+00
210542;2009;Importado;Ignorado;8;1,00000000000000e+00
210542;2009;NA;Ignorado;5;1,00000000000000e+00
210542;2010;Importado;Ignorado;29;1,00000000000000e+00
210542;2010;NA;Ignorado;13;1,00000000000000e+00
210542;2011;Importado;Branca;1;7,69230769230769e-02
210542;2011;Importado;Amarela;1;7,69230769230769e-02
210542;2011;Importado;Parda;8;6,15384615384615e-01
210542;2011;Importado;Ignorado;3;2,30769230769231e-01
210542;2011;NA;Parda;4;5,00000000000000e-01
210542;2011;NA;Ignorado;4;5,00000000000000e-01
210542;2012;Importado;Branca;3;2,72727272727273e-01
210542;2012;Importado;Amarela;1;9,09090909090909e-02
210542;2012;Importado;Parda;7;6,36363636363636e-01
210542;2012;NA;Parda;5;1,00000000000000e+00
210542;2013;Importado;Parda;3;1,00000000000000e+00
210542;2013;NA;Parda;2;1,00000000000000e+00
210542;2014;Importado;Branca;1;3,33333333333333e-01
210542;2014;Importado;Parda;2;6,66666666666667e-01
210542;2014;NA;Amarela;1;5,00000000000000e-01
210542;2014;NA;Parda;1;5,00000000000000e-01
210542;2015;Importado;Parda;1;1,00000000000000e+00
210542;2015;NA;Parda;1;1,00000000000000e+00
210542;2016;Autóctone;Parda;1;1,00000000000000e+00
210542;2016;NA;Parda;2;1,00000000000000e+00
210542;2017;Autóctone;Parda;1;1,00000000000000e+00
210542;2017;NA;Parda;8;1,00000000000000e+00
210542;2018;Importado;Parda;1;1,00000000000000e+00
210542;2018;NA;Parda;1;1,00000000000000e+00
210542;2019;Importado;Parda;2;1,00000000000000e+00
210542;2020;Importado;Amarela;1;3,33333333333333e-01
210542;2020;Importado;Parda;2;6,66666666666667e-01
210545;2009;NA;Ignorado;3;1,00000000000000e+00
210545;2010;Autóctone;Ignorado;2;1,00000000000000e+00
210545;2011;Importado;Branca;1;3,33333333333333e-01
210545;2011;Importado;Amarela;1;3,33333333333333e-01
210545;2011;Importado;Parda;1;3,33333333333333e-01
210545;2012;Importado;Branca;1;5,00000000000000e-01
210545;2012;Importado;Parda;1;5,00000000000000e-01
210545;2014;Importado;Parda;1;1,00000000000000e+00
210547;2007;NA;Ignorado;10;1,00000000000000e+00
210547;2008;Importado;Ignorado;1;1,00000000000000e+00
210547;2008;NA;Ignorado;3;1,00000000000000e+00
210547;2009;NA;Ignorado;9;1,00000000000000e+00
210547;2010;NA;Ignorado;5;1,00000000000000e+00
210547;2011;NA;Parda;4;8,00000000000000e-01
210547;2011;NA;Ignorado;1;2,00000000000000e-01
210547;2012;NA;Parda;1;1,00000000000000e+00
210547;2013;NA;Parda;3;1,00000000000000e+00
210547;2014;NA;Preta;1;1,42857142857143e-01
210547;2014;NA;Parda;6;8,57142857142857e-01
210547;2015;Autóctone;Parda;1;1,00000000000000e+00
210547;2015;NA;Parda;1;1,00000000000000e+00
210547;2016;NA;Parda;6;1,00000000000000e+00
210547;2017;Autóctone;Parda;3;3,33333333333333e-01
210547;2017;Autóctone;Indígena;6;6,66666666666667e-01
210547;2017;NA;Parda;2;1,00000000000000e+00
210547;2018;Autóctone;Branca;1;1,07526881720430e-02
210547;2018;Autóctone;Indígena;92;9,89247311827957e-01
210547;2018;NA;Parda;1;1,00000000000000e+00
210547;2019;Autóctone;Branca;1;2,85714285714286e-02
210547;2019;Autóctone;Preta;2;5,71428571428571e-02
210547;2019;Autóctone;Indígena;32;9,14285714285714e-01
210547;2019;Importado;Indígena;2;1,00000000000000e+00
210547;2019;NA;Preta;1;2,50000000000000e-01
210547;2019;NA;Parda;3;7,50000000000000e-01
210550;2007;Autóctone;Ignorado;1;1,00000000000000e+00
210550;2007;Importado;Ignorado;9;1,00000000000000e+00
210550;2007;NA;Ignorado;11;1,00000000000000e+00
210550;2008;Autóctone;Ignorado;1;1,00000000000000e+00
210550;2008;Importado;Ignorado;17;1,00000000000000e+00
210550;2008;NA;Ignorado;6;1,00000000000000e+00
210550;2009;Autóctone;Ignorado;2;1,00000000000000e+00
210550;2009;Importado;Ignorado;7;1,00000000000000e+00
210550;2009;NA;Ignorado;5;1,00000000000000e+00
210550;2010;Autóctone;Ignorado;1;1,00000000000000e+00
210550;2010;Importado;Ignorado;7;1,00000000000000e+00
210550;2010;NA;Ignorado;2;1,00000000000000e+00
210550;2011;Importado;Branca;2;1,66666666666667e-01
210550;2011;Importado;Preta;4;3,33333333333333e-01
210550;2011;Importado;Parda;2;1,66666666666667e-01
210550;2011;Importado;Indígena;2;1,66666666666667e-01
210550;2011;Importado;Ignorado;2;1,66666666666667e-01
210550;2012;Importado;Indígena;2;1,00000000000000e+00
210550;2012;NA;Branca;1;1,00000000000000e+00
210550;2013;Importado;Preta;1;1,00000000000000e+00
210550;2019;NA;Preta;1;1,00000000000000e+00
210560;2007;Autóctone;Ignorado;9;1,00000000000000e+00
210560;2007;Importado;Ignorado;1;1,00000000000000e+00
210560;2007;NA;Ignorado;19;1,00000000000000e+00
210560;2008;Autóctone;Ignorado;1;1,00000000000000e+00
210560;2008;Importado;Ignorado;1;1,00000000000000e+00
210560;2008;NA;Ignorado;29;1,00000000000000e+00
210560;2009;Autóctone;Ignorado;2;1,00000000000000e+00
210560;2009;Importado;Ignorado;1;1,00000000000000e+00
210560;2009;NA;Ignorado;20;1,00000000000000e+00
210560;2010;Autóctone;Ignorado;3;1,00000000000000e+00
210560;2010;Importado;Ignorado;1;1,00000000000000e+00
210560;2010;NA;Ignorado;45;1,00000000000000e+00
210560;2011;Autóctone;Branca;2;4,00000000000000e-01
210560;2011;Autóctone;Preta;2;4,00000000000000e-01
210560;2011;Autóctone;Parda;1;2,00000000000000e-01
210560;2011;NA;Branca;5;1,13636363636364e-01
210560;2011;NA;Preta;4;9,09090909090909e-02
210560;2011;NA;Amarela;6;1,36363636363636e-01
210560;2011;NA;Parda;22;5,00000000000000e-01
210560;2011;NA;Ignorado;7;1,59090909090909e-01
210560;2012;Autóctone;Parda;3;1,00000000000000e+00
210560;2012;NA;Preta;1;2,50000000000000e-02
210560;2012;NA;Amarela;1;2,50000000000000e-02
210560;2012;NA;Parda;38;9,50000000000000e-01
210560;2013;Autóctone;Branca;1;3,33333333333333e-01
210560;2013;Autóctone;Parda;2;6,66666666666667e-01
210560;2013;Importado;Branca;1;1,00000000000000e-01
210560;2013;Importado;Parda;9;9,00000000000000e-01
210560;2013;NA;Branca;6;1,22448979591837e-01
210560;2013;NA;Preta;3;6,12244897959184e-02
210560;2013;NA;Parda;40;8,16326530612245e-01
210560;2014;Autóctone;Branca;2;5,00000000000000e-01
210560;2014;Autóctone;Preta;1;2,50000000000000e-01
210560;2014;Autóctone;Parda;1;2,50000000000000e-01
210560;2014;Importado;Branca;1;5,00000000000000e-01
210560;2014;Importado;Parda;1;5,00000000000000e-01
210560;2014;NA;Branca;10;2,43902439024390e-01
210560;2014;NA;Preta;8;1,95121951219512e-01
210560;2014;NA;Parda;23;5,60975609756098e-01
210560;2015;Autóctone;Branca;1;3,33333333333333e-01
210560;2015;Autóctone;Parda;2;6,66666666666667e-01
210560;2015;Importado;Parda;1;1,00000000000000e+00
210560;2015;NA;Branca;3;1,66666666666667e-01
210560;2015;NA;Preta;6;3,33333333333333e-01
210560;2015;NA;Amarela;1;5,55555555555556e-02
210560;2015;NA;Parda;8;4,44444444444444e-01
210560;2017;NA;Branca;6;3,52941176470588e-01
210560;2017;NA;Preta;2;1,17647058823529e-01
210560;2017;NA;Parda;9;5,29411764705882e-01
210560;2018;NA;Preta;1;5,00000000000000e-01
210560;2018;NA;Parda;1;5,00000000000000e-01
210565;2007;Autóctone;Ignorado;10;1,00000000000000e+00
210565;2007;Importado;Ignorado;46;1,00000000000000e+00
210565;2007;NA;Ignorado;9;1,00000000000000e+00
210565;2008;Autóctone;Ignorado;11;1,00000000000000e+00
210565;2008;Importado;Ignorado;20;1,00000000000000e+00
210565;2008;NA;Ignorado;1;1,00000000000000e+00
210565;2009;Autóctone;Parda;3;5,17241379310345e-02
210565;2009;Autóctone;Ignorado;55;9,48275862068966e-01
210565;2009;Importado;Ignorado;34;1,00000000000000e+00
210565;2009;NA;Ignorado;12;1,00000000000000e+00
210565;2010;Autóctone;Ignorado;4;1,00000000000000e+00
210565;2010;Importado;Ignorado;25;1,00000000000000e+00
210565;2010;NA;Ignorado;16;1,00000000000000e+00
210565;2011;Autóctone;Parda;2;1,00000000000000e+00
210565;2011;Importado;Branca;2;1,11111111111111e-01
210565;2011;Importado;Preta;1;5,55555555555556e-02
210565;2011;Importado;Parda;15;8,33333333333333e-01
210565;2011;NA;Branca;5;3,84615384615385e-01
210565;2011;NA;Preta;1;7,69230769230769e-02
210565;2011;NA;Parda;7;5,38461538461538e-01
210565;2012;Importado;Branca;1;1,11111111111111e-01
210565;2012;Importado;Preta;1;1,11111111111111e-01
210565;2012;Importado;Parda;7;7,77777777777778e-01
210565;2012;NA;Branca;1;5,88235294117647e-02
210565;2012;NA;Preta;2;1,17647058823529e-01
210565;2012;NA;Parda;14;8,23529411764706e-01
210565;2013;Autóctone;Parda;1;1,00000000000000e+00
210565;2013;Importado;Branca;1;2,50000000000000e-01
210565;2013;Importado;Parda;3;7,50000000000000e-01
210565;2013;NA;Preta;2;1,66666666666667e-01
210565;2013;NA;Parda;10;8,33333333333333e-01
210565;2014;Importado;Parda;3;1,00000000000000e+00
210565;2015;Importado;Preta;1;5,00000000000000e-01
210565;2015;Importado;Parda;1;5,00000000000000e-01
210565;2016;NA;Branca;1;3,33333333333333e-01
210565;2016;NA;Parda;2;6,66666666666667e-01
210565;2017;Importado;Parda;2;1,00000000000000e+00
210565;2018;Importado;Parda;1;1,00000000000000e+00
210570;2007;Importado;Ignorado;2;1,00000000000000e+00
210570;2007;NA;Ignorado;178;1,00000000000000e+00
210570;2008;Autóctone;Ignorado;2;1,00000000000000e+00
210570;2008;Importado;Ignorado;1;1,00000000000000e+00
210570;2008;NA;Ignorado;105;1,00000000000000e+00
210570;2009;Importado;Ignorado;3;1,00000000000000e+00
210570;2009;NA;Ignorado;157;1,00000000000000e+00
210570;2010;Autóctone;Ignorado;12;1,00000000000000e+00
210570;2010;Importado;Ignorado;14;1,00000000000000e+00
210570;2010;NA;Ignorado;156;1,00000000000000e+00
210570;2011;Autóctone;Branca;2;6,66666666666667e-01
210570;2011;Autóctone;Parda;1;3,33333333333333e-01
210570;2011;Importado;Parda;1;1,00000000000000e+00
210570;2011;NA;Branca;21;9,85915492957746e-02
210570;2011;NA;Preta;15;7,04225352112676e-02
210570;2011;NA;Parda;141;6,61971830985915e-01
210570;2011;NA;Ignorado;36;1,69014084507042e-01
210570;2012;Autóctone;Branca;1;2,00000000000000e-01
210570;2012;Autóctone;Parda;4;8,00000000000000e-01
210570;2012;Importado;Preta;1;1,00000000000000e+00
210570;2012;NA;Branca;9;4,56852791878173e-02
210570;2012;NA;Preta;21;1,06598984771574e-01
210570;2012;NA;Parda;166;8,42639593908629e-01
210570;2012;NA;Indígena;1;5,07614213197970e-03
210570;2013;NA;Branca;11;4,95495495495495e-02
210570;2013;NA;Preta;23;1,03603603603604e-01
210570;2013;NA;Parda;188;8,46846846846847e-01
210570;2014;Autóctone;Parda;6;1,00000000000000e+00
210570;2014;Importado;Parda;3;1,00000000000000e+00
210570;2014;NA;Preta;3;1,51515151515152e-02
210570;2014;NA;Parda;195;9,84848484848485e-01
210570;2015;Autóctone;Parda;1;1,00000000000000e+00
210570;2015;Importado;Parda;3;1,00000000000000e+00
210570;2015;NA;Parda;81;1,00000000000000e+00
210570;2016;Autóctone;Parda;5;1,00000000000000e+00
210570;2016;Importado;Preta;2;3,38983050847458e-02
210570;2016;Importado;Parda;57;9,66101694915254e-01
210570;2016;NA;Preta;4;3,10077519379845e-02
210570;2016;NA;Parda;125;9,68992248062015e-01
210570;2017;Autóctone;Parda;5;1,00000000000000e+00
210570;2017;Importado;Preta;1;6,25000000000000e-02
210570;2017;Importado;Parda;15;9,37500000000000e-01
210570;2017;NA;Branca;1;1,02040816326531e-02
210570;2017;NA;Preta;1;1,02040816326531e-02
210570;2017;NA;Parda;96;9,79591836734694e-01
210570;2018;Importado;Preta;1;5,26315789473684e-02
210570;2018;Importado;Parda;18;9,47368421052632e-01
210570;2018;NA;Branca;1;9,34579439252336e-03
210570;2018;NA;Preta;4;3,73831775700935e-02
210570;2018;NA;Parda;102;9,53271028037383e-01
210570;2019;Importado;Parda;39;1,00000000000000e+00
210570;2019;NA;Parda;61;1,00000000000000e+00
210570;2020;Importado;Parda;33;1,00000000000000e+00
210570;2020;NA;Parda;15;1,00000000000000e+00
210580;2007;Importado;Ignorado;4;1,00000000000000e+00
210580;2007;NA;Ignorado;5;1,00000000000000e+00
210580;2008;NA;Ignorado;6;1,00000000000000e+00
210580;2013;NA;Parda;2;1,00000000000000e+00
210580;2017;NA;Parda;1;1,00000000000000e+00
210590;2007;Autóctone;Ignorado;55;1,00000000000000e+00
210590;2007;Importado;Ignorado;3;1,00000000000000e+00
210590;2007;NA;Ignorado;6;1,00000000000000e+00
210590;2008;Autóctone;Ignorado;1;1,00000000000000e+00
210590;2008;Importado;Ignorado;1;1,00000000000000e+00
210590;2008;NA;Ignorado;3;1,00000000000000e+00
210590;2009;NA;Ignorado;10;1,00000000000000e+00
210590;2010;Autóctone;Ignorado;5;1,00000000000000e+00
210590;2010;Importado;Ignorado;4;1,00000000000000e+00
210590;2010;NA;Ignorado;9;1,00000000000000e+00
210590;2012;NA;Parda;1;1,00000000000000e+00
210590;2015;NA;Branca;1;1,00000000000000e+00
210590;2016;NA;Parda;1;1,00000000000000e+00
210590;2017;NA;Parda;1;1,00000000000000e+00
210590;2018;NA;Parda;1;1,00000000000000e+00
210590;2019;Importado;Parda;1;1,00000000000000e+00
210590;2019;NA;Preta;1;1,00000000000000e+00
210590;2020;Importado;Parda;1;1,00000000000000e+00
210592;2009;NA;Ignorado;2;1,00000000000000e+00
210592;2011;Importado;Parda;1;1,00000000000000e+00
210592;2011;NA;Parda;2;1,00000000000000e+00
210592;2014;Importado;Parda;1;1,00000000000000e+00
210592;2016;NA;Parda;1;1,00000000000000e+00
210592;2017;NA;Branca;2;1,00000000000000e+00
210592;2019;Importado;Parda;1;1,00000000000000e+00
210592;2020;Importado;Parda;1;1,00000000000000e+00
210594;2007;Importado;Ignorado;1;1,00000000000000e+00
210594;2007;NA;Ignorado;2;1,00000000000000e+00
210594;2008;NA;Ignorado;1;1,00000000000000e+00
210594;2010;Importado;Ignorado;1;1,00000000000000e+00
210594;2010;NA;Ignorado;3;1,00000000000000e+00
210596;2007;Importado;Ignorado;1;1,00000000000000e+00
210596;2007;NA;Ignorado;21;1,00000000000000e+00
210596;2010;Autóctone;Ignorado;9;1,00000000000000e+00
210596;2010;NA;Ignorado;3;1,00000000000000e+00
210596;2011;Autóctone;Branca;1;5,00000000000000e-01
210596;2011;Autóctone;Parda;1;5,00000000000000e-01
210596;2011;NA;Branca;2;3,33333333333333e-01
210596;2011;NA;Parda;4;6,66666666666667e-01
210596;2012;NA;Branca;4;1,90476190476190e-01
210596;2012;NA;Parda;17;8,09523809523810e-01
210596;2013;Autóctone;Parda;1;1,00000000000000e+00
210596;2013;Importado;Parda;3;1,00000000000000e+00
210596;2013;NA;Parda;8;1,00000000000000e+00
210596;2014;Importado;Parda;2;1,00000000000000e+00
210596;2014;NA;Parda;3;1,00000000000000e+00
210596;2015;NA;Parda;4;1,00000000000000e+00
210596;2016;Importado;Branca;1;1,42857142857143e-01
210596;2016;Importado;Preta;1;1,42857142857143e-01
210596;2016;Importado;Parda;5;7,14285714285714e-01
210596;2016;NA;Branca;1;1,25000000000000e-01
210596;2016;NA;Parda;7;8,75000000000000e-01
210596;2017;Importado;Parda;3;1,00000000000000e+00
210596;2017;NA;Parda;11;1,00000000000000e+00
210596;2018;Autóctone;Parda;2;1,00000000000000e+00
210596;2018;Importado;Parda;1;1,00000000000000e+00
210596;2018;NA;Branca;1;1,66666666666667e-01
210596;2018;NA;Parda;5;8,33333333333333e-01
210596;2019;Importado;Branca;1;9,09090909090909e-02
210596;2019;Importado;Preta;1;9,09090909090909e-02
210596;2019;Importado;Parda;9;8,18181818181818e-01
210596;2019;NA;Branca;1;1,42857142857143e-01
210596;2019;NA;Preta;1;1,42857142857143e-01
210596;2019;NA;Parda;5;7,14285714285714e-01
210600;2007;Autóctone;Ignorado;1;1,00000000000000e+00
210600;2007;Importado;Ignorado;1;1,00000000000000e+00
210600;2007;NA;Ignorado;1;1,00000000000000e+00
210600;2011;Importado;Branca;1;1,00000000000000e+00
210600;2012;Importado;Branca;2;5,00000000000000e-01
210600;2012;Importado;Preta;2;5,00000000000000e-01
210600;2012;NA;Branca;1;3,33333333333333e-01
210600;2012;NA;Preta;2;6,66666666666667e-01
210600;2013;Importado;Preta;2;1,00000000000000e+00
