mun;ano;mes;group;n;p
110003;2011;jan;Importado;1;1,000000000000000000
110003;2011;mar;Importado;1;1,000000000000000000
110003;2011;jul;Importado;1;1,000000000000000000
110003;2012;set;Importado;1;1,000000000000000000
110003;2012;nov;Importado;1;1,000000000000000000
110003;2013;jan;Importado;1;1,000000000000000000
110003;2013;mar;Importado;1;1,000000000000000000
110003;2013;jun;Importado;1;1,000000000000000000
110003;2014;set;Importado;1;1,000000000000000000
110003;2014;dez;Importado;1;1,000000000000000000
110003;2016;mar;Importado;1;1,000000000000000000
110003;2016;ago;Autóctone;2;1,000000000000000000
110003;2016;out;Autóctone;1;1,000000000000000000
110003;2016;dez;Autóctone;1;1,000000000000000000
110003;2017;fev;Autóctone;1;1,000000000000000000
110003;2018;abr;Importado;1;1,000000000000000000
110003;2018;jun;Importado;1;1,000000000000000000
110003;2018;jul;Importado;1;1,000000000000000000
110003;2018;set;Importado;1;1,000000000000000000
110003;2018;out;Importado;2;1,000000000000000000
110003;2019;fev;Importado;2;1,000000000000000000
110003;2019;mar;Importado;2;1,000000000000000000
110003;2019;mai;Importado;1;1,000000000000000000
110003;2019;out;Importado;1;1,000000000000000000
110003;2019;nov;Importado;1;1,000000000000000000
110003;2019;dez;Importado;1;1,000000000000000000
110003;2020;jan;Importado;1;1,000000000000000000
110004;2007;jan;Autóctone;5;0,089285714285714288
110004;2007;jan;Importado;50;0,892857142857142905
110004;2007;jan;NA;1;0,017857142857142856
110004;2007;fev;Autóctone;1;0,032258064516129031
110004;2007;fev;Importado;30;0,967741935483870996
110004;2007;mar;Autóctone;2;0,052631578947368418
110004;2007;mar;Importado;36;0,947368421052631526
110004;2007;abr;Autóctone;3;0,063829787234042548
110004;2007;abr;Importado;44;0,936170212765957466
110004;2007;mai;Autóctone;2;0,100000000000000006
110004;2007;mai;Importado;18;0,900000000000000022
110004;2007;jun;Autóctone;1;0,034482758620689655
110004;2007;jun;Importado;28;0,965517241379310387
110004;2007;jul;Importado;48;1,000000000000000000
110004;2007;ago;Autóctone;2;0,035714285714285712
110004;2007;ago;Importado;54;0,964285714285714302
110004;2007;set;Autóctone;2;0,054054054054054057
110004;2007;set;Importado;35;0,945945945945945943
110004;2007;out;Autóctone;4;0,086956521739130432
110004;2007;out;Importado;42;0,913043478260869512
110004;2007;nov;Autóctone;4;0,133333333333333331
110004;2007;nov;Importado;26;0,866666666666666696
110004;2007;dez;Autóctone;2;0,062500000000000000
110004;2007;dez;Importado;30;0,937500000000000000
110004;2008;jan;Autóctone;4;0,133333333333333331
110004;2008;jan;Importado;26;0,866666666666666696
110004;2008;fev;Autóctone;1;0,023255813953488372
110004;2008;fev;Importado;42;0,976744186046511587
110004;2008;mar;Autóctone;1;0,009259259259259259
110004;2008;mar;Importado;107;0,990740740740740700
110004;2008;abr;Autóctone;1;0,010752688172043012
110004;2008;abr;Importado;92;0,989247311827956999
110004;2008;mai;Autóctone;1;0,008849557522123894
110004;2008;mai;Importado;112;0,991150442477876092
110004;2008;jun;Autóctone;1;0,023255813953488372
110004;2008;jun;Importado;42;0,976744186046511587
110004;2008;jul;Importado;80;1,000000000000000000
110004;2008;ago;Importado;100;1,000000000000000000
110004;2008;set;Autóctone;1;0,017857142857142856
110004;2008;set;Importado;55;0,982142857142857095
110004;2008;out;Importado;61;1,000000000000000000
110004;2008;nov;Importado;59;1,000000000000000000
110004;2008;dez;Importado;95;1,000000000000000000
110004;2009;jan;Importado;107;1,000000000000000000
110004;2009;fev;Importado;94;1,000000000000000000
110004;2009;mar;Importado;122;1,000000000000000000
110004;2009;abr;Autóctone;3;0,032967032967032968
110004;2009;abr;Importado;88;0,967032967032967039
110004;2009;mai;Importado;64;1,000000000000000000
110004;2009;jun;Autóctone;1;0,009900990099009901
110004;2009;jun;Importado;100;0,990099009900990090
110004;2009;jul;Importado;41;1,000000000000000000
110004;2009;ago;Importado;50;1,000000000000000000
110004;2009;set;Autóctone;1;0,015625000000000000
110004;2009;set;Importado;63;0,984375000000000000
110004;2009;out;Importado;69;1,000000000000000000
110004;2009;nov;Autóctone;1;0,015873015873015872
110004;2009;nov;Importado;62;0,984126984126984072
110004;2009;dez;Importado;64;1,000000000000000000
110004;2010;jan;Importado;88;1,000000000000000000
110004;2010;fev;Importado;97;1,000000000000000000
110004;2010;mar;Importado;83;0,988095238095238138
110004;2010;mar;NA;1;0,011904761904761904
110004;2010;abr;Importado;68;1,000000000000000000
110004;2010;mai;Importado;78;1,000000000000000000
110004;2010;jun;Importado;83;1,000000000000000000
110004;2010;jul;Importado;90;1,000000000000000000
110004;2010;ago;Importado;48;1,000000000000000000
110004;2010;set;Importado;49;0,979999999999999982
110004;2010;set;NA;1;0,020000000000000000
110004;2010;out;Importado;24;0,959999999999999964
110004;2010;out;NA;1;0,040000000000000001
110004;2010;nov;Importado;23;1,000000000000000000
110004;2010;dez;Autóctone;3;0,136363636363636354
110004;2010;dez;Importado;19;0,863636363636363646
110004;2011;jan;Importado;13;1,000000000000000000
110004;2011;fev;Autóctone;2;0,117647058823529410
110004;2011;fev;Importado;15;0,882352941176470562
110004;2011;mar;Autóctone;2;0,181818181818181823
110004;2011;mar;Importado;8;0,727272727272727293
110004;2011;mar;NA;1;0,090909090909090912
110004;2011;abr;Importado;11;0,916666666666666630
110004;2011;abr;NA;1;0,083333333333333329
110004;2011;mai;Importado;8;0,888888888888888840
110004;2011;mai;NA;1;0,111111111111111105
110004;2011;jun;Importado;9;1,000000000000000000
110004;2011;jul;Importado;17;0,944444444444444420
110004;2011;jul;NA;1;0,055555555555555552
110004;2011;ago;Importado;16;1,000000000000000000
110004;2011;set;Importado;12;0,923076923076923128
110004;2011;set;NA;1;0,076923076923076927
110004;2011;out;Importado;10;1,000000000000000000
110004;2011;nov;Importado;14;1,000000000000000000
110004;2011;dez;Importado;8;1,000000000000000000
110004;2012;jan;Importado;7;1,000000000000000000
110004;2012;fev;Autóctone;1;0,200000000000000011
110004;2012;fev;Importado;4;0,800000000000000044
110004;2012;mar;Autóctone;2;0,400000000000000022
110004;2012;mar;Importado;3;0,599999999999999978
110004;2012;abr;Autóctone;1;0,333333333333333315
110004;2012;abr;Importado;2;0,666666666666666630
110004;2012;mai;Autóctone;1;0,200000000000000011
110004;2012;mai;Importado;4;0,800000000000000044
110004;2012;jun;Importado;2;1,000000000000000000
110004;2012;jul;Importado;11;1,000000000000000000
110004;2012;ago;Importado;13;0,928571428571428603
110004;2012;ago;NA;1;0,071428571428571425
110004;2012;set;Importado;7;1,000000000000000000
110004;2012;out;Importado;7;1,000000000000000000
110004;2012;nov;Importado;4;1,000000000000000000
110004;2012;dez;Importado;4;1,000000000000000000
110004;2013;jan;Importado;7;1,000000000000000000
110004;2013;fev;Importado;2;1,000000000000000000
110004;2013;mar;Importado;3;1,000000000000000000
110004;2013;abr;Importado;1;1,000000000000000000
110004;2013;mai;Importado;4;1,000000000000000000
110004;2013;jun;Importado;4;1,000000000000000000
110004;2013;jul;Importado;9;1,000000000000000000
110004;2013;ago;Importado;5;0,833333333333333370
110004;2013;ago;NA;1;0,166666666666666657
110004;2013;set;Importado;8;1,000000000000000000
110004;2013;out;Importado;4;1,000000000000000000
110004;2013;nov;Importado;7;0,875000000000000000
110004;2013;nov;NA;1;0,125000000000000000
110004;2013;dez;Importado;7;1,000000000000000000
110004;2014;jan;Importado;3;1,000000000000000000
110004;2014;fev;Importado;4;1,000000000000000000
110004;2014;mar;Importado;2;1,000000000000000000
110004;2014;abr;Importado;1;1,000000000000000000
110004;2014;mai;Importado;2;1,000000000000000000
110004;2014;jun;Autóctone;1;0,142857142857142849
110004;2014;jun;Importado;6;0,857142857142857095
110004;2014;jul;Importado;9;1,000000000000000000
110004;2014;ago;Importado;9;1,000000000000000000
110004;2014;set;Autóctone;1;0,083333333333333329
110004;2014;set;Importado;11;0,916666666666666630
110004;2014;out;Importado;8;1,000000000000000000
110004;2014;nov;Autóctone;1;0,142857142857142849
110004;2014;nov;Importado;6;0,857142857142857095
110004;2015;jan;Importado;5;1,000000000000000000
110004;2015;fev;Importado;5;1,000000000000000000
110004;2015;mar;Importado;10;1,000000000000000000
110004;2015;abr;Importado;5;1,000000000000000000
110004;2015;mai;Importado;6;1,000000000000000000
110004;2015;jun;Importado;9;1,000000000000000000
110004;2015;jul;Importado;7;1,000000000000000000
110004;2015;ago;Importado;9;1,000000000000000000
110004;2015;set;Importado;7;1,000000000000000000
110004;2015;out;Importado;5;1,000000000000000000
110004;2015;nov;Importado;3;1,000000000000000000
110004;2015;dez;Importado;4;1,000000000000000000
110004;2016;jan;Importado;7;1,000000000000000000
110004;2016;fev;Importado;1;1,000000000000000000
110004;2016;abr;Importado;3;1,000000000000000000
110004;2016;mai;Importado;1;1,000000000000000000
110004;2016;jun;Importado;7;1,000000000000000000
110004;2016;jul;Importado;3;1,000000000000000000
110004;2016;ago;Importado;2;1,000000000000000000
110004;2016;set;Importado;2;1,000000000000000000
110004;2016;out;Importado;4;1,000000000000000000
110004;2016;nov;Importado;6;1,000000000000000000
110004;2016;dez;Importado;3;1,000000000000000000
110004;2017;jan;Importado;2;1,000000000000000000
110004;2017;fev;Importado;1;1,000000000000000000
110004;2017;mar;Importado;1;1,000000000000000000
110004;2017;mai;Importado;1;1,000000000000000000
110004;2017;jun;Importado;1;1,000000000000000000
110004;2017;jul;Importado;4;1,000000000000000000
110004;2017;ago;Importado;1;1,000000000000000000
110004;2017;set;Importado;3;1,000000000000000000
110004;2017;out;Importado;4;1,000000000000000000
110004;2017;nov;Importado;6;0,857142857142857095
110004;2017;nov;NA;1;0,142857142857142849
110004;2017;dez;Importado;1;1,000000000000000000
110004;2018;jan;Importado;5;1,000000000000000000
110004;2018;mar;Importado;2;1,000000000000000000
110004;2018;abr;Importado;3;1,000000000000000000
110004;2018;mai;Importado;2;1,000000000000000000
110004;2018;jul;Importado;1;1,000000000000000000
110004;2018;ago;Importado;3;1,000000000000000000
110004;2018;out;Importado;3;1,000000000000000000
110004;2018;nov;Importado;6;1,000000000000000000
110004;2018;dez;Importado;3;1,000000000000000000
110004;2019;jan;Importado;1;1,000000000000000000
110004;2019;fev;Importado;2;1,000000000000000000
110004;2019;mar;Importado;1;1,000000000000000000
110004;2019;abr;Importado;5;1,000000000000000000
110004;2019;mai;Importado;4;1,000000000000000000
110004;2019;jun;Importado;2;1,000000000000000000
110004;2019;jul;Importado;9;1,000000000000000000
110004;2019;ago;Importado;17;1,000000000000000000
110004;2019;set;Importado;24;1,000000000000000000
110004;2019;out;Importado;23;1,000000000000000000
110004;2019;nov;Importado;20;1,000000000000000000
110004;2019;dez;Importado;28;1,000000000000000000
110004;2020;jan;Importado;20;1,000000000000000000
110004;2020;fev;Importado;20;1,000000000000000000
110004;2020;mar;Autóctone;1;0,058823529411764705
110004;2020;mar;Importado;16;0,941176470588235281
110004;2020;abr;Autóctone;1;0,142857142857142849
110004;2020;abr;Importado;6;0,857142857142857095
110004;2020;mai;Importado;15;1,000000000000000000
110004;2020;jun;Importado;8;1,000000000000000000
110005;2007;jan;Importado;13;1,000000000000000000
110005;2007;fev;Autóctone;1;0,058823529411764705
110005;2007;fev;Importado;15;0,882352941176470562
110005;2007;fev;NA;1;0,058823529411764705
110005;2007;mar;Autóctone;1;0,100000000000000006
110005;2007;mar;Importado;8;0,800000000000000044
110005;2007;mar;NA;1;0,100000000000000006
110005;2007;abr;Importado;7;1,000000000000000000
110005;2007;mai;Importado;6;1,000000000000000000
110005;2007;jun;Importado;7;1,000000000000000000
110005;2007;jul;Importado;11;1,000000000000000000
110005;2007;ago;Autóctone;1;0,083333333333333329
110005;2007;ago;Importado;11;0,916666666666666630
110005;2007;set;Importado;7;1,000000000000000000
110005;2007;out;Importado;10;1,000000000000000000
110005;2007;nov;Importado;10;1,000000000000000000
110005;2007;dez;Importado;7;1,000000000000000000
110005;2008;jan;Importado;8;1,000000000000000000
110005;2008;fev;Importado;6;0,750000000000000000
110005;2008;fev;NA;2;0,250000000000000000
110005;2008;mar;Importado;4;1,000000000000000000
110005;2008;abr;Autóctone;1;0,200000000000000011
110005;2008;abr;Importado;4;0,800000000000000044
110005;2008;mai;Importado;1;1,000000000000000000
110005;2008;jun;Importado;3;1,000000000000000000
110005;2008;jul;Importado;3;1,000000000000000000
110005;2008;ago;Importado;4;1,000000000000000000
110005;2008;set;Importado;5;1,000000000000000000
110005;2008;out;Importado;6;0,750000000000000000
110005;2008;out;NA;2;0,250000000000000000
110005;2008;nov;Importado;9;0,900000000000000022
110005;2008;nov;NA;1;0,100000000000000006
110005;2008;dez;Importado;4;1,000000000000000000
110005;2009;jan;Importado;8;1,000000000000000000
110005;2009;fev;Importado;4;1,000000000000000000
110005;2009;mar;Importado;1;1,000000000000000000
110005;2009;abr;Importado;3;0,500000000000000000
110005;2009;abr;NA;3;0,500000000000000000
110005;2009;mai;Importado;3;1,000000000000000000
110005;2009;jun;Importado;2;0,666666666666666630
110005;2009;jun;NA;1;0,333333333333333315
110005;2009;jul;Importado;3;1,000000000000000000
110005;2009;ago;Importado;4;1,000000000000000000
110005;2009;set;Importado;4;1,000000000000000000
110005;2009;out;Importado;1;1,000000000000000000
110005;2009;nov;Importado;4;0,800000000000000044
110005;2009;nov;NA;1;0,200000000000000011
110005;2009;dez;Importado;1;0,500000000000000000
110005;2009;dez;NA;1;0,500000000000000000
110005;2010;fev;Importado;3;1,000000000000000000
110005;2010;mar;Importado;3;1,000000000000000000
110005;2010;abr;Importado;2;1,000000000000000000
110005;2010;mai;Importado;4;1,000000000000000000
110005;2010;jun;Importado;6;1,000000000000000000
110005;2010;jul;Importado;3;0,750000000000000000
110005;2010;jul;NA;1;0,250000000000000000
110005;2010;ago;Importado;2;1,000000000000000000
110005;2010;set;Importado;6;1,000000000000000000
110005;2010;out;Importado;4;1,000000000000000000
110005;2010;nov;Importado;6;1,000000000000000000
110005;2010;dez;Importado;3;1,000000000000000000
110005;2011;jan;Importado;1;1,000000000000000000
110005;2011;mar;Importado;1;1,000000000000000000
110005;2011;abr;Importado;5;1,000000000000000000
110005;2011;jun;Importado;1;1,000000000000000000
110005;2011;jul;Importado;1;1,000000000000000000
110005;2011;ago;Importado;1;1,000000000000000000
110005;2011;out;Importado;2;0,666666666666666630
110005;2011;out;NA;1;0,333333333333333315
110005;2011;nov;Importado;1;1,000000000000000000
110005;2012;jan;Importado;1;1,000000000000000000
110005;2012;mar;Importado;1;1,000000000000000000
110005;2012;abr;Importado;3;0,750000000000000000
110005;2012;abr;NA;1;0,250000000000000000
110005;2012;jul;Importado;2;1,000000000000000000
110005;2012;ago;Importado;1;1,000000000000000000
110005;2012;set;Importado;1;1,000000000000000000
110005;2012;out;Importado;5;1,000000000000000000
110005;2012;nov;Importado;3;1,000000000000000000
110005;2012;dez;Importado;2;1,000000000000000000
110005;2013;fev;Importado;2;1,000000000000000000
110005;2013;mar;Importado;2;1,000000000000000000
110005;2013;mai;Importado;1;1,000000000000000000
110005;2013;jun;Importado;1;1,000000000000000000
110005;2013;jul;Autóctone;1;0,500000000000000000
110005;2013;jul;Importado;1;0,500000000000000000
110005;2013;ago;Importado;2;1,000000000000000000
110005;2013;set;Importado;1;1,000000000000000000
110005;2013;out;Importado;2;1,000000000000000000
110005;2013;nov;Importado;3;1,000000000000000000
110005;2014;mai;Importado;1;1,000000000000000000
110005;2014;jun;Importado;2;1,000000000000000000
110005;2014;jul;Importado;1;1,000000000000000000
110005;2014;ago;Importado;3;1,000000000000000000
110005;2014;set;Importado;1;1,000000000000000000
110005;2014;nov;Importado;1;1,000000000000000000
110005;2015;mai;Importado;2;1,000000000000000000
110005;2015;jul;Importado;2;1,000000000000000000
110005;2015;out;Importado;2;1,000000000000000000
110005;2016;ago;Importado;1;1,000000000000000000
110005;2016;set;Importado;1;1,000000000000000000
110005;2016;dez;Importado;1;1,000000000000000000
110005;2017;ago;Importado;1;1,000000000000000000
110005;2017;out;Importado;1;1,000000000000000000
110005;2018;ago;Importado;2;1,000000000000000000
110005;2018;out;Importado;2;1,000000000000000000
110005;2018;nov;Importado;1;1,000000000000000000
110005;2019;jan;Importado;2;1,000000000000000000
110005;2019;mar;Importado;2;1,000000000000000000
110005;2019;mai;Importado;1;1,000000000000000000
110005;2019;jun;Importado;4;1,000000000000000000
110005;2019;jul;Importado;3;1,000000000000000000
110005;2019;ago;Importado;1;1,000000000000000000
110005;2019;set;Importado;1;1,000000000000000000
110005;2019;out;Importado;1;1,000000000000000000
110005;2019;nov;Importado;2;1,000000000000000000
110005;2019;dez;Importado;2;1,000000000000000000
110005;2020;mai;Importado;3;1,000000000000000000
110006;2007;jan;Importado;9;1,000000000000000000
