"uf" "MUN_INFE" "municipio" "year_notif" "Pop" "count" "txinc"
"Amazonas" 130310 "Nova Olinda do Norte" 2019 37378 17 0.454812991599337
"Amazonas" 130320 "Novo AiraÞo" 2007 14630 2630 179.767600820232
"Amazonas" 130320 "Novo AiraÞo" 2008 15343 919 59.8970214430033
"Amazonas" 130320 "Novo AiraÞo" 2009 15915 579 36.3807728557964
"Amazonas" 130320 "Novo AiraÞo" 2010 14723 299 20.3083610677172
"Amazonas" 130320 "Novo AiraÞo" 2011 15113 326 21.5708330576325
"Amazonas" 130320 "Novo AiraÞo" 2012 15489 438 28.2781328684873
"Amazonas" 130320 "Novo AiraÞo" 2013 16719 143 8.55314313057001
"Amazonas" 130320 "Novo AiraÞo" 2014 17199 124 7.20972149543578
"Amazonas" 130320 "Novo AiraÞo" 2015 17671 180 10.1861807481184
"Amazonas" 130320 "Novo AiraÞo" 2016 18133 80 4.41184580598908
"Amazonas" 130320 "Novo AiraÞo" 2017 18586 1330 71.5592381362316
"Amazonas" 130320 "Novo AiraÞo" 2018 18974 576 30.3573310846421
"Amazonas" 130320 "Novo AiraÞo" 2019 19454 446 22.9258764264419
"Amazonas" 130330 "Novo AripuanaÞ" 2007 18196 5147 282.86436579468
"Amazonas" 130330 "Novo AripuanaÞ" 2008 18796 2961 157.533517769738
"Amazonas" 130330 "Novo AripuanaÞ" 2009 18952 2200 116.082735331363
"Amazonas" 130330 "Novo AripuanaÞ" 2010 21451 1136 52.9579040604168
"Amazonas" 130330 "Novo AripuanaÞ" 2011 21784 932 42.7836944546456
"Amazonas" 130330 "Novo AripuanaÞ" 2012 22106 161 7.28309056364788
"Amazonas" 130330 "Novo AripuanaÞ" 2013 23486 102 4.34301285872435
"Amazonas" 130330 "Novo AripuanaÞ" 2014 23905 158 6.60949592135537
"Amazonas" 130330 "Novo AripuanaÞ" 2015 24315 118 4.85297141682089
"Amazonas" 130330 "Novo AripuanaÞ" 2016 24718 112 4.53111093130512
"Amazonas" 130330 "Novo AripuanaÞ" 2017 25112 346 13.7782733354572
"Amazonas" 130330 "Novo AripuanaÞ" 2018 25237 487 19.2970638348457
"Amazonas" 130330 "Novo AripuanaÞ" 2019 25644 1204 46.9505537357666
"Amazonas" 130340 "Parintins" 2007 102044 67 0.656579514719141
"Amazonas" 130340 "Parintins" 2008 105742 62 0.586332772219175
"Amazonas" 130340 "Parintins" 2009 107250 42 0.391608391608392
"Amazonas" 130340 "Parintins" 2010 102033 26 0.254819519175169
"Amazonas" 130340 "Parintins" 2011 102946 24 0.233131933246556
"Amazonas" 130340 "Parintins" 2012 103828 17 0.163732326540047
"Amazonas" 130340 "Parintins" 2013 109225 7 0.064087891966125
"Amazonas" 130340 "Parintins" 2014 110411 20 0.181141371783609
"Amazonas" 130340 "Parintins" 2015 111575 14 0.125476137127493
"Amazonas" 130340 "Parintins" 2016 112716 4 0.0354874197097129
"Amazonas" 130340 "Parintins" 2017 113832 10 0.0878487595755148
"Amazonas" 130340 "Parintins" 2018 113168 4 0.0353456807578114
"Amazonas" 130340 "Parintins" 2019 114273 1 0.00875097354580697
"Amazonas" 130350 "Pauini" 2007 18325 603 32.9058663028649
"Amazonas" 130350 "Pauini" 2008 18938 307 16.2107931143732
"Amazonas" 130350 "Pauini" 2009 19111 1532 80.1632567631207
"Amazonas" 130350 "Pauini" 2010 18166 507 27.9092810745348
"Amazonas" 130350 "Pauini" 2011 18249 234 12.8226204175571
"Amazonas" 130350 "Pauini" 2012 18329 939 51.2302907960063
"Amazonas" 130350 "Pauini" 2013 19149 1482 77.3930753564155
"Amazonas" 130350 "Pauini" 2014 19265 4344 225.48663379185
"Amazonas" 130350 "Pauini" 2015 19378 2494 128.702652492517
"Amazonas" 130350 "Pauini" 2016 19488 572 29.3513957307061
"Amazonas" 130350 "Pauini" 2017 19597 776 39.5978976373935
"Amazonas" 130350 "Pauini" 2018 19329 342 17.6936209840137
"Amazonas" 130350 "Pauini" 2019 19426 916 47.1532997014311
"Amazonas" 130353 "Presidente Figueiredo" 2007 24360 6349 260.632183908046
"Amazonas" 130353 "Presidente Figueiredo" 2008 25474 4541 178.260186857188
"Amazonas" 130353 "Presidente Figueiredo" 2009 26282 1647 62.6664637394414
"Amazonas" 130353 "Presidente Figueiredo" 2010 27175 1090 40.1103955841766
"Amazonas" 130353 "Presidente Figueiredo" 2011 27926 743 26.6060302227315
"Amazonas" 130353 "Presidente Figueiredo" 2012 28652 737 25.722462655312
"Amazonas" 130353 "Presidente Figueiredo" 2013 30978 755 24.3721350635935
"Amazonas" 130353 "Presidente Figueiredo" 2014 31903 1466 45.951791367583
"Amazonas" 130353 "Presidente Figueiredo" 2015 32812 1162 35.4138729733025
"Amazonas" 130353 "Presidente Figueiredo" 2016 33703 4148 123.075097172359
"Amazonas" 130353 "Presidente Figueiredo" 2017 34574 6548 189.390871753341
"Amazonas" 130353 "Presidente Figueiredo" 2018 35352 2069 58.5256845440145
"Amazonas" 130353 "Presidente Figueiredo" 2019 36279 1459 40.2161029796852
"Amazonas" 130356 "Rio Preto da Eva" 2007 24858 6261 251.870625150857
"Amazonas" 130356 "Rio Preto da Eva" 2008 26004 2104 80.9106291339794
"Amazonas" 130356 "Rio Preto da Eva" 2009 26847 1833 68.2757850039111
"Amazonas" 130356 "Rio Preto da Eva" 2010 25719 1789 69.5594696527859
"Amazonas" 130356 "Rio Preto da Eva" 2011 26344 1624 61.6459155784998
"Amazonas" 130356 "Rio Preto da Eva" 2012 26948 1279 47.4617782395725
"Amazonas" 130356 "Rio Preto da Eva" 2013 28999 998 34.4149798268906
"Amazonas" 130356 "Rio Preto da Eva" 2014 29771 408 13.7046118706123
"Amazonas" 130356 "Rio Preto da Eva" 2015 30530 446 14.6085817228955
"Amazonas" 130356 "Rio Preto da Eva" 2016 31274 1476 47.1957536611882
"Amazonas" 130356 "Rio Preto da Eva" 2017 32001 3450 107.809130964657
"Amazonas" 130356 "Rio Preto da Eva" 2018 32577 1567 48.1014212481198
"Amazonas" 130356 "Rio Preto da Eva" 2019 33347 615 18.4424386001739
"Amazonas" 130360 "Santa Isabel do Rio Negro" 2007 16921 5564 328.8221736304
"Amazonas" 130360 "Santa Isabel do Rio Negro" 2008 17780 4305 242.125984251969
"Amazonas" 130360 "Santa Isabel do Rio Negro" 2009 18506 636 34.3672322490003
"Amazonas" 130360 "Santa Isabel do Rio Negro" 2010 18146 812 44.7481538631103
"Amazonas" 130360 "Santa Isabel do Rio Negro" 2011 18729 1189 63.4844359015431
"Amazonas" 130360 "Santa Isabel do Rio Negro" 2012 19292 353 18.2977399958532
"Amazonas" 130360 "Santa Isabel do Rio Negro" 2013 20986 211 10.054321928905
"Amazonas" 130360 "Santa Isabel do Rio Negro" 2014 21702 732 33.7296101741775
"Amazonas" 130360 "Santa Isabel do Rio Negro" 2015 22404 3056 136.404213533298
"Amazonas" 130360 "Santa Isabel do Rio Negro" 2016 23092 6638 287.458860211329
"Amazonas" 130360 "Santa Isabel do Rio Negro" 2017 23765 17332 729.307805596465
"Amazonas" 130360 "Santa Isabel do Rio Negro" 2018 24436 3518 143.967916189229
"Amazonas" 130360 "Santa Isabel do Rio Negro" 2019 25156 4865 193.393226268087
"Amazonas" 130370 "Santo Antônio do Içá" 2007 29249 1366 46.7024513658587
"Amazonas" 130370 "Santo Antônio do Içá" 2008 30176 2177 72.1434252386002
"Amazonas" 130370 "Santo Antônio do Içá" 2009 30351 1712 56.4067081809496
"Amazonas" 130370 "Santo Antônio do Içá" 2010 24481 426 17.40124994894
"Amazonas" 130370 "Santo Antônio do Içá" 2011 24689 298 12.0701526995828
"Amazonas" 130370 "Santo Antônio do Içá" 2012 24890 1674 67.2559260747288
"Amazonas" 130370 "Santo Antônio do Içá" 2013 24327 1331 54.7128704731368
"Amazonas" 130370 "Santo Antônio do Içá" 2014 24005 4792 199.625078108727
"Amazonas" 130370 "Santo Antônio do Içá" 2015 23688 4846 204.576156703816
"Amazonas" 130370 "Santo Antônio do Içá" 2016 23378 988 42.2619556848319
"Amazonas" 130370 "Santo Antônio do Içá" 2017 23075 826 35.7963163596966
"Amazonas" 130370 "Santo Antônio do Içá" 2018 21966 1124 51.1699899845215
"Amazonas" 130370 "Santo Antônio do Içá" 2019 21602 983 45.5050458290899
"Amazonas" 130380 "SaÞo Gabriel da Cachoeira" 2007 39130 6994 178.737541528239
"Amazonas" 130380 "SaÞo Gabriel da Cachoeira" 2008 40806 5113 125.300200950841
"Amazonas" 130380 "SaÞo Gabriel da Cachoeira" 2009 41885 4040 96.4545780112212
"Amazonas" 130380 "SaÞo Gabriel da Cachoeira" 2010 37896 9938 262.244036309901
"Amazonas" 130380 "SaÞo Gabriel da Cachoeira" 2011 38507 5773 149.920793621939
"Amazonas" 130380 "SaÞo Gabriel da Cachoeira" 2012 39097 4536 116.019131902704
"Amazonas" 130380 "SaÞo Gabriel da Cachoeira" 2013 41575 6239 150.066145520144
"Amazonas" 130380 "SaÞo Gabriel da Cachoeira" 2014 42342 10036 237.022341882764
"Amazonas" 130380 "SaÞo Gabriel da Cachoeira" 2015 43094 11716 271.870794078062
"Amazonas" 130380 "SaÞo Gabriel da Cachoeira" 2016 43831 26348 601.127056193105
"Amazonas" 130380 "SaÞo Gabriel da Cachoeira" 2017 44553 29342 658.586402711377
"Amazonas" 130380 "SaÞo Gabriel da Cachoeira" 2018 44816 17762 396.331667261692
"Amazonas" 130380 "SaÞo Gabriel da Cachoeira" 2019 45564 9393 206.149591782987
"Amazonas" 130390 "SaÞo Paulo de Olivença" 2007 30727 1033 33.6186415855762
"Amazonas" 130390 "SaÞo Paulo de Olivença" 2008 32067 1626 50.7063336139957
"Amazonas" 130390 "SaÞo Paulo de Olivença" 2009 32958 2715 82.3775714545786
"Amazonas" 130390 "SaÞo Paulo de Olivença" 2010 31422 952 30.2972439691936
"Amazonas" 130390 "SaÞo Paulo de Olivença" 2011 32060 754 23.5184029943855
"Amazonas" 130390 "SaÞo Paulo de Olivença" 2012 32677 4433 135.661168405912
"Amazonas" 130390 "SaÞo Paulo de Olivença" 2013 34963 4330 123.845207791093
"Amazonas" 130390 "SaÞo Paulo de Olivença" 2014 35757 3156 88.2624381240037
"Amazonas" 130390 "SaÞo Paulo de Olivença" 2015 36536 5832 159.623385154368
"Amazonas" 130390 "SaÞo Paulo de Olivença" 2016 37300 956 25.6300268096515
"Amazonas" 130390 "SaÞo Paulo de Olivença" 2017 38047 404 10.6184456067495
"Amazonas" 130390 "SaÞo Paulo de Olivença" 2018 38515 82 2.12904063351941
"Amazonas" 130390 "SaÞo Paulo de Olivença" 2019 39299 89 2.26468866892287
"Amazonas" 130395 "SaÞo SebastiaÞo do UatumaÞ" 2007 8731 2054 235.253693734967
"Amazonas" 130395 "SaÞo SebastiaÞo do UatumaÞ" 2008 9079 822 90.538605573301
"Amazonas" 130395 "SaÞo SebastiaÞo do UatumaÞ" 2009 9268 394 42.5118687958567
"Amazonas" 130395 "SaÞo SebastiaÞo do UatumaÞ" 2010 10705 266 24.8482017748716
